source_currency,USD,ALL,AMD,AUD,BIF,BRL,CAD,CDF,CHF,CLP,COP,CZK,DZD,EUR,GBP,GHS,GTQ,IDR,INR,ISK,JMD,JPY,KES,KRW,MUR,MXN,MZN,NIO,NOK,NZD,PEN,PHP,PLN,PYG,RSD,SEK,SGD,THB,TRY,TZS,UGX,UYU,ZAR,ZMW
USD,0.0,20.638479,36.460685,10373.42437,1.4851999999999999,18164.608268,157750.08542999998,29.496190999999996,12718.373032,8571.500241,11069.031536,1340.044869,2641.7408370000003,122003.488106,27540.627693000002,347.87838300000004,2845.00697,5697.442739,14415.634043000002,137.844077,837.468955,55765.054176000005,193.586732,25991.940876,69.91764500000001,131038.052182,87.2211,647.036572,3115.837894,1737.868041,5114.699236,3641.5004599999997,2233.106153,495.276194,61.46003499999999,4030.596278,16408.42247,8569.545630999999,4451.873858,81.24703600000001,38.671448,424.80371199999996,4040.3280659999996,40.487437
ALL,20.638479,0.0,0.007925999999999999,0.26863000000000004,0.0,12.38699,9.031929,0.0,11.404314,0.07131,0.06979199999999999,7.246189000000001,1.79186,1150.034945,10.836509,0.0,0.141225,0.9952960000000001,7.02163,0.07509,0.0,0.49405600000000005,0.001134,3.9000969999999997,0.0,0.114952,0.008348999999999999,0.0,0.35561399999999993,0.294447,0.129171,0.0005,13.350231,0.698838,22.371058,2.2130690000000004,0.264631,1.3107160000000002,105.266796,0.004017,0.000165,0.0,0.058967,0.0
AMD,36.460685,0.007925999999999999,0.0,0.763987,0.0,7.784166,26.753004,0.0,35.459027999999996,0.22418,0.22649,7.659618000000001,0.0,320.248401,5.700539999999999,0.0,0.0,0.7873209999999999,10.741871,0.0,0.001708,1.493689,0.0,7.524167,0.0,0.66901,0.0,0.0,0.302527,3.823853,0.0,0.034950999999999996,9.580916,0.0,0.485936,14.976849999999999,0.76406,2.7411250000000003,0.339292,0.002806,0.0,0.0,1.1227150000000001,0.0035
AUD,10373.42437,0.26863000000000004,0.763987,0.0,0.062453,252.717796,898.437059,0.7941050000000001,900.017566,546.6294800000001,18.491154,184.94039700000002,9.883505,10642.888997,3861.0014570000003,45.76485,5.597472,2769.9049459999997,4033.311791,1.380026,4.029002,16191.494519,20.222616,7345.808206000001,38.699907,513.2816379999999,88.320484,3.7510760000000003,106.71919,4076.4897430000005,49.594599,706.858386,151.04812800000002,1.224849,2.892472,530.274047,6740.997447,3818.841784,215.52866899999998,15.139557,0.5988249999999999,3.4599340000000005,591.153824,6.295737000000001
BIF,1.4851999999999999,0.0,0.0,0.062453,0.0,0.008475,0.37584799999999996,1.175378,8.367431,0.0,0.0,0.107236,0.0,31.268296,6.558135,0.0015990000000000002,0.0,0.179289,10.139843,0.0,0.0,1.041517,16.802893,0.147468,0.31969400000000003,0.0,0.0008399999999999999,0.0,0.005714,0.0,0.0,0.000756,0.000525,0.0,0.0,0.112761,0.0,0.308101,0.333457,12.605041,16.049226,0.0,1.2410370000000002,6.794903
BRL,18164.608268,12.38699,7.784166,252.717796,0.008475,0.0,1545.414127,15.47937,961.9541630000001,2492.839992,1054.041178,117.79997800000001,1177.2126540000002,21636.049447,2206.668126,108.35117,81.922773,1132.903008,3236.977876,68.844547,113.78838,3698.108103,132.640508,3538.117714,4.245668,2141.700162,62.162732,21.732169000000003,392.027558,35.402764000000005,940.695598,250.881451,230.99646,1502.334466,12.467902,511.648958,1693.5013130000002,1012.937285,595.912084,25.315989999999996,0.860167,1027.9148730000002,657.656067,1.6391740000000001
CAD,157750.08542999998,9.031929,26.753004,898.437059,0.37584799999999996,1545.414127,0.0,9.076927,1192.058706,528.7263780000001,307.599649,93.32182900000001,1445.146901,11949.237362,5697.138919999999,80.717464,61.739545,697.284848,939.439147,16.285864,61.002066,4815.909769,23.349664,1990.350723,3.4211720000000003,4183.528934,10.74048,85.272437,655.2626530000001,201.859857,985.451951,367.45955100000003,305.516388,5.271869,3.3714760000000004,418.420964,529.349784,572.47819,505.84552900000006,31.254724000000003,3.9029489999999996,37.460767,347.72797,6.913657
CDF,29.496190999999996,0.0,0.0,0.7941050000000001,1.175378,15.47937,9.076927,0.0,75.590956,0.237872,0.059544,0.045651,0.006304000000000001,16.048385,11.37442,0.159435,0.021116,3.131859,53.666913,0.0,0.0,10.088165,58.245035,7.496681999999999,0.194471,0.029665,0.249054,0.0,7.886333,1.707711,0.058505999999999996,0.0,0.0,2.764626,0.75864,0.0,1.850857,0.013461999999999998,6.257384999999999,413.54406500000005,61.671243,2.295003,892.938421,327.151956
CHF,12718.373032,11.404314,35.459027999999996,900.017566,8.367431,961.9541630000001,1192.058706,75.590956,0.0,402.917085,288.42779099999996,1047.227049,62.175205,67967.990709,10210.823664,292.254376,8.351341999999999,121.294847,10261.799057,34.411824,5.768449,3135.5094360000003,28.304681000000002,937.638637,13.115566,471.36413300000004,25.131579999999996,1.5350110000000001,468.685158,69.016663,1173.708241,251.377243,902.188476,14.751281,63.980339,850.044816,2096.174564,2142.688207,1420.275835,185.005052,38.474882,98.754193,786.716278,1050.795769
CLP,8571.500241,0.07131,0.22418,546.6294800000001,0.0,2492.839992,528.7263780000001,0.237872,402.917085,0.0,690.313816,29.379669,0.094283,5118.313269,380.860852,2.580987,51.19521,71.331632,825.52529,3.226477,1.754272,2607.694875,1.6069,1802.30846,0.218636,864.7066649999999,1.5583,8.39007,54.180004,26.973873,971.626223,133.592245,95.81240299999999,192.112239,1.594144,193.324119,30.677608,228.977341,147.558269,0.245548,0.0,111.18072300000001,67.060884,0.637201
