source_currency,USD,ALL,AMD,AUD,BIF,BRL,CAD,CDF,CHF,CLP,COP,CZK,DZD,EUR,GBP,GHS,GTQ,IDR,INR,ISK,JMD,JPY,KES,KRW,MUR,MXN,MZN,NIO,NOK,NZD,PEN,PHP,PLN,PYG,RSD,SEK,SGD,THB,TRY,TZS,UGX,UYU,ZAR,ZMW
USD,0.0,22.072777000000002,35.049419,9077.820215,2.040486,17831.538053999997,175263.713859,54.201296,13059.038748,7707.60174,10153.085327,1755.083458,1669.353121,139380.671573,28310.508825999997,341.49969500000003,3068.06164,6697.908265,16034.213528,140.601721,692.4451490000001,51121.804774,639.1854589999999,30978.912522,79.21802,142528.05119,69.481284,968.103444,2412.532333,2087.341904,4821.076145999999,4374.554693,2369.344156,606.749906,140.499439,4479.141872,16220.881833,8489.833395,5159.226907,115.33708299999999,29.539665,473.201499,3442.6233519999996,24.161738
ALL,22.072777000000002,0.0,0.0154,0.781598,0.0,12.694522000000001,13.171749,0.0,15.509323,0.0,0.012804000000000001,9.164223,3.393868,1266.834857,7.713036,0.411618,0.027623999999999996,1.782127,5.487193,3e-06,0.0031320000000000002,0.93299,0.027657,3.333298,0.034518,0.86446,0.0,0.0,0.30484500000000003,0.134882,0.024225,0.24578499999999998,16.589833000000002,0.209532,89.462355,4.587241,0.6883900000000001,2.614091,113.24659299999999,0.008331,0.0,0.0,0.142151,0.0
AMD,35.049419,0.0154,0.0,0.22229100000000002,0.0,13.966056,22.842408,0.0,48.100899999999996,0.535419,0.0,6.619611999999999,0.0,287.106172,6.103853,0.0,0.0,0.914118,19.695268000000002,0.0,0.000713,3.9876959999999997,0.00911,3.675609,0.0,0.181,0.0,0.0,0.015662,0.22106,0.0,0.053605,12.372331,0.196917,4.321553,4.029214,1.1199590000000001,15.034362,0.284677,0.00045,0.0,0.01811,0.23213700000000004,0.0
AUD,9077.820215,0.781598,0.22229100000000002,0.0,0.088371,290.193838,678.251252,1.920665,1040.464884,296.726755,19.586755,180.048588,2.5854019999999998,8833.628712,2114.1665089999997,19.000921,4.159232,2659.407466,2788.05202,8.910037,3.7940009999999997,14320.972505000002,33.734699,7281.452554,22.496906,338.262057,75.927971,2.6243819999999998,70.442912,3649.6080540000003,43.505645,695.566305,310.523641,0.19184400000000001,1.846795,525.188841,6398.217015,3345.563187,277.406247,25.488442,6.293748,1.512392,435.41834000000006,100.03657399999999
BIF,2.040486,0.0,0.0,0.088371,0.0,0.09276100000000001,0.515528,1.151664,5.829247,0.0,0.02763,0.066859,3.0000000000000004e-05,31.768841,1.163304,0.004056,0.0,0.10519500000000001,5.281225,0.0,0.0,2.16085,27.328922,0.148927,0.287112,0.0,0.007098,0.0,0.08507400000000001,0.0,0.0,0.0,0.147273,0.0,0.429869,0.282534,1.2052150000000001,0.087455,0.332808,10.207139,13.434840000000001,0.0,1.440455,1.155739
BRL,17831.538053999997,12.694522000000001,13.966056,290.193838,0.09276100000000001,0.0,1098.891826,7.6909279999999995,920.997028,2280.4883440000003,1116.140121,128.53509,1064.701063,21765.868611,2091.6423619999996,55.022543,47.155475,1014.765765,2851.470585,62.170791,15.815533999999998,3001.221367,13.596235,3125.9057649999995,6.170241000000001,2303.3984729999997,23.773049999999998,22.757997999999997,440.95539799999995,60.467581,934.394298,242.58892400000002,269.128452,1621.768028,10.840792,476.771522,857.513211,1015.4086659999999,603.199921,5.2824670000000005,0.967616,1085.076247,480.094776,14.386273
CAD,175263.713859,13.171749,22.842408,678.251252,0.515528,1098.891826,0.0,5.6076049999999995,1273.233369,528.5386980000001,391.07608600000003,85.0868,452.773732,14182.650758000002,4457.84863,33.674580999999996,80.221897,698.1925490000001,1225.57242,20.047255999999997,64.755095,4595.217081,38.961316,2407.400339,3.2952500000000002,3857.703279,19.203854,76.04467700000001,847.9267,237.355743,846.238815,260.304743,453.59470699999997,4.519556,7.749503000000001,394.813033,602.6414689999999,498.40132500000004,392.576193,24.396686000000003,17.618786,33.558886,363.784213,6.1765620000000006
CDF,54.201296,0.0,0.0,1.920665,1.151664,7.6909279999999995,5.6076049999999995,0.0,107.68878000000001,0.030555,2.024439,0.045668,0.002428,35.8682,17.475383,0.535425,1.403357,4.916320000000001,53.351576,0.0,0.0,14.54763,65.85005000000001,5.912775000000001,0.441935,0.023015,0.166027,0.0,0.006277,1.371163,0.0025080000000000002,0.0,3e-06,0.065205,1.366959,0.0,3.96787,0.030593,13.506101000000001,555.955019,48.204026999999996,2.2963139999999997,1420.209337,390.24228200000005
CHF,13059.038748,15.509323,48.100899999999996,1040.464884,5.829247,920.997028,1273.233369,107.68878000000001,0.0,279.048094,226.33653800000002,1088.4550629999999,151.94123700000003,67233.629178,9557.929751,315.98093900000003,7.046803,160.461721,5320.32297,29.890284,3.261431,2574.002396,34.449291,878.831404,18.054353,800.913986,30.312818999999998,1.8553680000000001,387.83935299999996,87.880649,598.484677,156.420826,1104.224195,7.006283,72.81869499999999,882.528677,2505.792779,926.6348839999999,1859.189811,35.881432000000004,22.012665,76.35272499999999,744.7727530000001,985.416263
CLP,7707.60174,0.0,0.535419,296.726755,0.0,2280.4883440000003,528.5386980000001,0.030555,279.048094,0.0,481.813582,18.180124,10.656187,4684.255247,464.193758,3.841906,63.437748,101.00464,1085.961819,1.89593,2.740953,2331.6528900000003,2.800914,1828.045482,0.242982,891.8695700000001,0.090837,12.532626,32.11834,73.41261800000001,808.2990500000001,47.814077,43.980801,274.147556,1.094894,163.594173,28.059455999999997,247.31719700000002,177.543924,0.07527,0.0,80.196946,108.127801,0.09452300000000001
COP,10153.085327,0.012804000000000001,0.0,19.586755,0.02763,1116.140121,391.07608600000003,2.024439,226.33653800000002,481.813582,0.0,34.044607,13.970678,4610.670626,393.030044,0.39241699999999996,79.53748600000002,37.70705399999999,756.973474,0.125194,8.856004,430.22184400000003,2.1276650000000004,393.738021,0.0,1409.037712,0.305672,5.268352,18.662108,7.374071000000001,566.90828,12.868511999999999,20.174589,13.187191,0.202125,42.770482,59.029289999999996,70.188824,245.981292,1.137073,0.06446199999999999,10.995215,22.448631,0.255448
