source_currency,USD,ALL,AMD,AUD,BIF,BRL,CAD,CDF,CHF,CLP,COP,CZK,DZD,EUR,GBP,GHS,GTQ,IDR,INR,ISK,JMD,JPY,KES,KRW,MUR,MXN,MZN,NIO,NOK,NZD,PEN,PHP,PLN,PYG,RSD,SEK,SGD,THB,TRY,TZS,UGX,UYU,ZAR,ZMW
USD,0.0,14.038786000000002,52.802304,7137.746536,2.700044,12276.00921,127675.37162199999,23.157943000000003,9445.492295,4706.3352429999995,7713.495478,947.442722,3949.583078,100508.56541099999,23930.534974,210.64718800000003,2416.5303400000003,4999.049464,9740.234768,120.10204900000001,565.003696,46616.998773,172.58858099999998,20708.835771,51.794050000000006,91104.555763,49.290168,457.45633,2939.035823,1289.229478,3422.0448990000004,3732.520502,1364.175276,423.69557,41.322683,3536.510403,13486.767798,6699.651545,2974.4897929999997,40.611129000000005,44.787952,260.86481699999996,2633.0031500000005,14.989874
ALL,14.038786000000002,0.0,0.0,0.154068,0.0,8.130602,5.164059,0.0,20.979412,0.0007109999999999999,0.001857,10.251113,0.507736,801.3709739999999,8.700517,0.0,0.12704100000000002,1.885666,1.836866,0.413126,0.0,0.813779,0.0,2.794852,0.016751,0.145,0.0,0.00027,0.31636000000000003,0.472559,0.046097,1.8e-05,5.526593,0.663789,35.036883,3.878724,3.3e-05,0.96122,72.72069400000001,0.009732,0.000669,0.301792,0.053717,0.01641
AMD,52.802304,0.0,0.0,0.136644,0.0,5.661655,7.435817,0.0,13.468144,0.029995,0.708499,6.106613,0.0,192.83858800000002,2.4329709999999998,0.0,0.0,0.26836,5.5017830000000005,0.0,0.0,1.025473,0.00472,4.938142,0.0,0.054,0.0,0.0,0.341823,5.531807000000001,0.0,0.037712,4.143267,0.041036,0.442921,5.1518690000000005,0.060483999999999996,2.194453,0.259798,0.011964,0.0,0.000511,0.03311,0.0
AUD,7137.746536,0.154068,0.136644,0.0,0.024354,401.502407,717.779891,0.273281,551.857891,188.792981,20.023683,76.19342400000001,7.742926000000001,8283.139409,1984.359677,31.336873,4.361891,1788.955512,4167.075028,1.481491,5.908105,11608.020089,7.66566,4904.036222,28.359061999999998,378.097027,72.34853,1.9425880000000002,97.72129100000001,3340.5198179999998,61.951191,298.342543,71.56854299999999,0.503428,1.046649,498.944746,3671.011133,3530.918887,140.88287,21.962741,2.811279,2.35737,593.1861749999999,2.5080600000000004
BIF,2.700044,0.0,0.0,0.024354,0.0,0.050102999999999995,0.18040699999999998,1.054405,8.166474000000001,0.0,0.014922000000000001,0.072813,0.0,20.194585000000004,5.850468,0.0,0.0,0.25269400000000003,5.101683,0.0,0.0,1.505831,14.910174,0.153198,0.332246,0.0,0.0,0.0,0.0,0.0,0.0,0.073502,0.033498,0.0,0.0,0.057721999999999996,1.776723,2.4395569999999998,1.8104870000000002,13.593865000000001,15.026148000000001,0.0,2.372288,4.350732000000001
BRL,12276.00921,8.130602,5.661655,401.502407,0.050102999999999995,0.0,1045.830386,7.352542,948.055639,1556.8740030000001,709.2755999999999,111.453746,711.2400970000001,15398.880932,1552.363738,76.941553,65.438426,475.237326,1785.387966,40.711653,15.803389,2742.233955,15.080804,2099.1145079999997,2.1761380000000003,1642.9586829999998,10.384867,10.790872,426.702791,15.002047999999998,545.023517,104.299202,115.30327700000001,1072.4781659999999,5.62433,419.395595,527.851766,564.2447159999999,282.730355,18.916822000000003,0.7344930000000001,624.465818,467.28249800000003,1.762012
CAD,127675.37162199999,5.164059,7.435817,717.779891,0.18040699999999998,1045.830386,0.0,3.768608,1221.9208669999998,526.075249,263.08840699999996,60.385971000000005,851.863432,9257.38703,5628.043756,33.868943,57.548241,371.52862,710.648018,21.245918000000003,84.471423,4280.297850999999,16.244349,1795.33983,2.0407390000000003,3664.632925,2.1343,26.853219000000003,1216.499419,146.385704,916.5337289999999,168.26469400000002,375.16200699999996,3.52861,4.048807999999999,420.886097,649.093216,516.801934,329.684107,7.9770069999999995,3.975543,32.241719,244.04895599999998,13.698665000000002
CDF,23.157943000000003,0.0,0.0,0.273281,1.054405,7.352542,3.768608,0.0,84.60386700000001,0.230329,0.015839,0.045656,0.00142,21.170417,8.186683,0.095835,0.0,0.15183200000000002,6.157356,0.0,0.0,7.103122,35.125636,2.981688,0.25842299999999996,0.022012999999999998,0.097085,0.0,0.005946,2.614773,0.0,0.0,2e-06,0.0,0.002409,0.0,0.15396,0.19490399999999997,1.321392,435.145342,50.303869999999996,2.295341,790.6084649999999,179.01256
CHF,9445.492295,20.979412,13.468144,551.857891,8.166474000000001,948.055639,1221.9208669999998,84.60386700000001,0.0,159.51409,304.794857,888.5290689999999,160.71916299999998,53090.85524600001,6416.279904999999,58.315051,5.702615999999999,143.33000199999998,745.151174,19.072058,3.6442840000000003,3551.22174,12.074786999999999,543.018745,17.285446,520.2233570000001,15.016228,0.667249,467.295702,54.246109000000004,1049.078074,94.99318199999999,851.1278830000001,5.769661,66.606168,701.302678,910.214281,638.591648,938.828228,176.98975800000002,26.539631,56.679885,600.226718,778.345867
CLP,4706.3352429999995,0.0007109999999999999,0.029995,188.792981,0.0,1556.8740030000001,526.075249,0.230329,159.51409,0.0,306.43450599999994,11.958191999999999,1.2737399999999999,3632.0792920000004,346.99735599999997,2.409414,36.232547000000004,109.58167500000002,454.68970300000007,3.943074,3.610794,1947.4576080000002,0.500594,1557.576514,0.389058,780.253878,0.148046,3.3388630000000004,70.893325,16.859897999999998,614.082124,23.423394000000002,18.943058,209.51281,0.36775800000000003,153.817314,17.526473000000003,164.433136,66.012028,0.316784,0.0,51.272788,30.229875,0.056853
COP,7713.495478,0.001857,0.708499,20.023683,0.014922000000000001,709.2755999999999,263.08840699999996,0.015839,304.794857,306.43450599999994,0.0,5.355388,0.191376,1954.5586859999999,239.025542,0.386524,69.000009,36.764806,189.041807,0.198359,13.14858,357.445826,1.156576,373.18559300000004,0.006822,945.048444,0.677976,3.297597,17.177213000000002,4.544604,431.12695900000006,2.809041,15.464066,6.7513689999999995,0.0921,36.95018,110.906654,85.918637,57.152455,1.381865,0.631316,6.237535,21.745607,0.070683
CZK,947.442722,10.251113,6.106613,76.19342400000001,0.072813,111.453746,60.385971000000005,0.045656,888.5290689999999,11.958191999999999,5.355388,0.0,37.115122,38923.039822000006,2214.923539,0.869381,0.9311299999999999,44.753280000000004,222.190144,4.987991999999999,0.06738000000000001,526.839556,6.44188,284.300184,2.5688519999999997,79.09668500000001,0.016478,0.02348,427.22262,10.050909,8.716564,30.37184,3987.791604,0.327675,93.08387300000001,729.280198,176.656996,318.871612,354.32864,1.5576210000000001,0.370425,2.86151,114.26541900000001,0.15377
DZD,3949.583078,0.507736,0.0,7.742926000000001,0.0,711.2400970000001,851.863432,0.00142,160.71916299999998,1.2737399999999999,0.191376,37.115122,0.0,11648.427347,388.84386,1.1888100000000001,0.019400999999999998,64.573814,527.645126,120.61015800000001,0.0,260.070836,0.29972,670.3027870000001,0.210191,45.183259,0.303609,0.0,2.974259,53.566713,9.433625,2.263909,38.830677,0.150699,4.260807,133.876127,47.428736,42.81014400000001,1156.429012,1.365849,0.0,17.650729,42.430433,0.0
EUR,100508.56541099999,801.3709739999999,192.83858800000002,8283.139409,20.194585000000004,15398.880932,9257.38703,21.170417,53090.85524600001,3632.0792920000004,1954.5586859999999,38923.039822000006,11648.427347,0.0,112194.64237,621.2438999999999,253.64676200000002,4868.1904030000005,16397.925688,1048.929075,72.208282,26344.939678,452.98472100000004,15291.424082000001,334.475529,8201.684039,444.38811100000004,73.906848,20237.364532,1103.225681,1735.1144319999999,2816.038932,47954.559702,453.841606,2520.45087,31460.624626,11661.711377,6351.033357,22933.749842999998,283.670614,169.502272,411.86701899999997,8558.701847,83.089704
GBP,23930.534974,8.700517,2.4329709999999998,1984.359677,5.850468,1552.363738,5628.043756,8.186683,6416.279904999999,346.99735599999997,239.025542,2214.923539,388.84386,112194.64237,0.0,144.176234,19.912655,578.604425,3023.821167,154.784425,52.948266000000004,4382.199553,195.334581,1579.6995160000001,108.91728400000001,563.0604000000001,22.210309000000002,6.678382000000001,10371.655104999998,436.468425,105.434493,203.798036,3924.864072,18.713487,64.86659,4901.731347000001,2462.9710569999997,1635.134546,2542.163178,43.276227999999996,26.236832,57.478927,2017.840936,48.699670000000005
GHS,210.64718800000003,0.0,0.0,31.336873,0.0,76.941553,33.868943,0.095835,58.315051,2.409414,0.386524,0.869381,1.1888100000000001,621.2438999999999,144.176234,0.0,0.030886999999999998,28.362312,133.441055,0.0,0.004123,41.376327,1.96034,47.381604,0.393949,0.583552,0.010376,0.0005009999999999999,9.392892999999999,9.779257,0.8996369999999999,4.301803,6.743983999999999,0.06744,0.027228000000000002,49.625262,24.186613,45.482968,25.978172999999998,0.33364,0.000738,0.305836,752.9435530000001,0.05208
GTQ,2416.5303400000003,0.12704100000000002,0.0,4.361891,0.0,65.438426,57.548241,0.0,5.702615999999999,36.232547000000004,69.000009,0.9311299999999999,0.019400999999999998,253.64676200000002,19.912655,0.030886999999999998,0.0,10.560786,37.944312999999994,0.060051,4.97389,85.68352800000001,0.7064969999999999,99.012617,0.0,447.44251499999996,0.022299,102.346268,4.833220000000001,4.18987,27.901313000000002,6.352817,1.425368,0.14841500000000002,0.123761,9.564124,8.92935,21.56017,4.307234,0.01635,0.013949999999999999,0.7238249999999999,3.7600860000000003,0.000474
IDR,4999.049464,1.885666,0.26836,1788.955512,0.25269400000000003,475.237326,371.52862,0.15183200000000002,143.33000199999998,109.58167500000002,36.764806,44.753280000000004,64.573814,4868.1904030000005,578.604425,28.362312,10.560786,0.0,2817.558318,0.37031699999999995,3.2115080000000003,9283.981098,82.797116,4854.122973,20.132728,113.900655,10.884654999999999,1.756584,86.95477999999999,260.652885,23.900899000000003,864.4457490000001,89.03676499999999,6.120575,0.39645400000000003,147.134738,11500.281349,3044.494597,267.525913,10.116927,2.5264040000000003,5.788983999999999,234.346051,0.217719
INR,9740.234768,1.836866,5.5017830000000005,4167.075028,5.101683,1785.387966,710.648018,6.157356,745.151174,454.68970300000007,189.041807,222.190144,527.645126,16397.925688,3023.821167,133.441055,37.944312999999994,2817.558318,0.0,5.6224739999999995,5.281102000000001,3187.21937,335.577956,3423.8299439999996,164.50987,683.940666,85.631641,10.820097,147.078965,173.39373799999998,136.854513,278.01955899999996,209.035421,17.76968,2.469465,539.041859,5067.879561,1628.754523,596.515931,271.71123,57.83677200000001,13.954286,1179.793913,32.997716
