currency,USD,ALL,AMD,AUD,BIF,BRL,CAD,CDF,CHF,CLP,COP,CZK,DZD,EUR,GBP,GHS,GTQ,IDR,INR,ISK,JMD,JPY,KES,KRW,MUR,MXN,MZN,NIO,NOK,NZD,PEN,PHP,PLN,PYG,RSD,SEK,SGD,THB,TRY,TZS,UGX,UYU,ZAR,ZMW
USD,0.0,0.00026677643146915634,6.565036173314503e-05,0.0012256764477076327,1.696963824096662e-05,0.0023133345626627725,0.0003072508904507289,0.0006003758438487427,0.00037341185627870856,0.0009636926166987194,0.0017224539977118728,0.00047519912627345414,9.818790159995711e-05,0.00041488048643051193,0.0027479203173902855,0.0022378635855917007,8.291940235211033e-05,0.00036131220304190157,0.0003336709992295709,0.0007137805606136231,0.00010785845042400605,0.0026992961480531937,9.994797712543658e-05,0.0012690108093602035,9.127644469683748e-05,0.0038074690860356733,0.008121637575863766,9.00162607184442e-09,0.0007939637755870746,0.0009868195717223458,0.000376288066032891,0.0003090545674135394,0.0015890436534949871,0.0005924003070227987,0.0004331112819909018,0.0009923174912350864,0.0004113103877419269,0.00026942108231319087,0.0027448235079937473,8.474073531511693e-05,0.0003359347192546494,0.000757845968037649,0.00281882426568558,0.003412023447335861
ALL,0.00026677643146915634,0.0,0.00017841653850965303,0.001036899736201233,0.0003076896629756394,0.0020711746841970543,0.0005127597558536156,0.00047239176312635785,0.00014454847500145276,0.0012132955945953522,0.0018297523499588141,9.892983088658728e-05,0.00017726486579941586,7.161265427109561e-05,0.0026050326480660823,0.0022888099980635794,0.00017214804779371002,0.0005175686707185625,0.00022839277760721224,0.000662222728595423,0.00039569830719567536,0.0015978802991059677,0.0002959794963182927,0.0006642896864770335,9.513977850147384e-05,0.002919254698604293,0.009040134173620654,0.0002663566232707206,0.0005887859037286167,0.0009942532107865833,0.0005416548216000222,0.00017971139830976764,0.0007354507910455777,0.00038978364119557303,8.743626007336647e-05,0.0006154348894097096,0.00018362971608161147,0.00011304701218098925,0.0018721955400404816,0.0004269210075779205,0.00018834961596348148,0.0006220416234331597,0.002735965674309388,0.003720216214980182
AMD,6.565036173314503e-05,0.00017841653850965303,0.0,0.001316681259708798,8.560208644824999e-05,0.002251317172049389,0.0004921002206968135,0.00033490098254620527,0.00037424209359708066,0.0011545391218759692,0.0018105807839284927,0.0003796171393788487,0.0001808045353898229,0.00032106799754299923,0.002867960940291414,0.002148930478893246,6.487651017229873e-05,0.0003702350695861721,0.00030821433513161973,0.0006083106396549111,0.00028864080822292847,0.002212452445587304,5.6156771107242806e-05,0.0011002705204154004,0.00012589335186457843,0.0035632031725200916,0.009174512507894375,6.552050164193698e-05,0.000759494317922743,0.001006149497161245,0.0005593544021657939,0.0003266301150022307,0.0014904337424111191,0.0005323008908390398,0.0003364417816705193,0.0010634300859141083,0.0003639608734636957,0.00027331593359005324,0.0022082037995629408,9.898033682163207e-05,0.00024144500842771194,0.0006336813887063818,0.002988701075831576,0.0035080023470726723
AUD,0.0012256764477076327,0.001036899736201233,0.001316681259708798,0.0,0.0012324583752598385,0.001693607337293377,0.0011556132893782269,0.0020874812644854513,0.0007607015438801373,0.0007658670530096725,0.0026371946428415693,0.0013078730610375355,0.0009690636356518668,0.001221774386877318,0.0054455052532931866,0.004487484689656803,0.0012230083837191398,0.0007092924878322868,0.001211501348188894,0.0013726287680549966,0.0010136712598092209,0.0022866537831491493,0.0015254715343358083,0.0006617477635706939,0.001114353780014708,0.0035613735943637653,0.010740828999860922,0.0012253057203919294,0.0011964290228998972,0.000915228577986016,0.0008310821818270956,0.0011456650813651795,0.0011220167364161117,0.0010349731418050254,0.0012533414798070518,0.0016004657176543237,0.0007138264896438381,0.0006872361429972415,0.00251360367918517,0.0015905455378521691,0.0011675775934132087,0.0010562368203779614,0.001298227941645867,0.0035502979674155617
BIF,1.696963824096662e-05,0.0003076896629756394,8.560208644824999e-05,0.0012324583752598385,0.0,0.002169050933691411,0.0003272023944787714,0.0006610321594243808,0.00042861465112676016,0.0009397645155136288,0.0017075034410427182,0.0005308611208558366,0.0001473172561243554,0.0004711030401031871,0.0029945752784148703,0.002265419987699284,9.364417736082659e-05,0.0003317163147812473,0.0003531080031809916,0.0008019210526157973,0.00014346675040402418,0.0027291592825567177,0.00011438254763276824,0.0013343889826383534,0.00013077976940164076,0.0037009729589623486,0.008127965605365536,1.7000643549742356e-05,0.0007829524337030156,0.0010956688373495054,0.0003689902804981457,0.00034478004308501265,0.001619755864130266,0.0006221411858158996,0.0004904015158002545,0.001066581744344218,0.0004555801591970434,0.0003205046296152506,0.0028076198555033074,0.00010740712667408454,0.00035863391076642644,0.0006843206960293742,0.0028271369681942987,0.0034553699472912977
BRL,0.0023133345626627725,0.0020711746841970543,0.002251317172049389,0.001693607337293377,0.002169050933691411,0.0,0.0018693536620491813,0.0023713927046928812,0.002136391604856916,0.001454830594432808,0.001849283137462332,0.002260294826249923,0.002221749841677168,0.0021901115129842356,0.007742930241136797,0.005981020588326368,0.0021554292029625716,0.001427724446010757,0.0024941683340304437,0.003651174499314805,0.0024190107037541327,0.0024845097459950225,0.0027011531205271997,0.0017481687473481203,0.0021928006717282767,0.00503321458835237,0.013540394467364637,0.0023148319781740065,0.0018647387243296981,0.0021247441800187187,0.0016874645004659723,0.0020755894924569408,0.0021666403684158,0.001748916180054778,0.002280854858121237,0.002182937592004641,0.001709688589023834,0.0018590102760405035,0.004176079961137466,0.0028712003104802955,0.0015459507492412694,0.001260933273140886,0.002904594068566812,0.004999358888884604
CAD,0.0003072508904507289,0.0005127597558536156,0.0004921002206968135,0.0011556132893782269,0.0003272023944787714,0.0018693536620491813,0.0,0.0009260308813200293,0.00042541296567686287,0.0008795729595570299,0.001110268346153617,0.0006345227824069123,0.00023198060666867218,0.0005753565754868268,0.002603085767795185,0.0029610932756675905,0.0004115027658168525,0.0006139028850062837,0.0007044033284380558,0.0012692162061075382,0.00028584177398112545,0.002877865369072977,0.0006238401395218748,0.0012823986323718239,0.00030444475221271493,0.004523331151261131,0.008229874490963593,0.0003076195361909314,0.0006004674705098031,0.0007195104622699796,0.00034244329480636893,0.00030347499601842656,0.0013956128505194442,0.000853430073534186,0.0006358910081008975,0.0006006198056398124,0.0005289239260448341,0.0004121053201439083,0.003260910382602544,0.0005734493305418766,0.00040402430521105435,0.0008359458923505375,0.0027705568282398486,0.004522226575010126
CDF,0.0006003758438487427,0.00047239176312635785,0.00033490098254620527,0.0020874812644854513,0.0006610321594243808,0.0023713927046928812,0.0009260308813200293,0.0,0.0006993657910856051,0.0019834272041824716,0.0020636307247774185,0.0006102172859685954,0.0006871619338060938,0.0005403853304343155,0.00307218454266419,0.0025646116011154704,0.0005345531263561097,0.0009323820801121804,0.0009287318723465626,0.0011152715122392906,0.0010767497779271557,0.0016649304384265587,0.0005330430147341367,0.0013850560547101099,0.0006278176505072671,0.00466235964885115,0.011962280503626129,0.0006010620985991159,0.001083169096022525,0.0010058266554552754,0.0013037068628553785,0.000561638842629151,0.001782488387041748,0.0009704993515972888,0.0005835021219930201,0.0012999018010870261,0.0006525893323270728,0.0007039662239810346,0.002075802227067075,0.0005836223529736564,0.00043429743194588395,0.0007969152951496476,0.003802053071631573,0.005108487471351944
CHF,0.00037341185627870856,0.00014454847500145276,0.00037424209359708066,0.0007607015438801373,0.00042861465112676016,0.002136391604856916,0.00042541296567686287,0.0006993657910856051,0.0,0.0012346384837014304,0.0020236071484199926,0.00018789462170406104,0.0001858543824568225,0.00014445178085906814,0.002707715486299606,0.002612127219792202,0.0004147345506239989,0.0005731750764999328,0.00045705642051929295,0.0008892871445645467,0.00044594297572092225,0.0015754365085273833,0.0005745937848071637,0.0008391361413026745,0.00024410707683222586,0.00365963077941227,0.009062331930404392,0.0003735886110217371,0.0005907990779127386,0.0006590520903058303,0.0005112283488556582,0.0001471712858088361,0.000638239631932267,0.0006321383922927571,0.00016947421059179224,0.0005084285377651377,0.0001722305274802305,0.0001129942724068867,0.0022239923768753696,0.0006347349178336252,0.0003971921724871609,0.0007543601797223286,0.002538424866111552,0.004437517480775556
CLP,0.0009636926166987194,0.0012132955945953522,0.0011545391218759692,0.0007658670530096725,0.0009397645155136288,0.001454830594432808,0.0008795729595570299,0.0019834272041824716,0.0012346384837014304,0.0,0.0017822166154950214,0.0015929431047111335,0.0010420499459227906,0.0015727878157008397,0.00501544964094683,0.0033496681342230546,0.0009569394716394315,0.0006692288232975062,0.0012053968268770168,0.0018687030738414375,0.0008056730393818578,0.002960701977615646,0.001326443497476863,0.001246878497283629,0.0009795498293672278,0.003974701065804852,0.009425013616062912,0.0009620505317854692,0.001479234310551797,0.0010598288650091275,0.0005232706067765675,0.0011713113703684698,0.0021401189300594924,0.0013416819447861477,0.0015988076617640106,0.0020644930522190795,0.0009711871729388392,0.0008023245384368988,0.0033128667683887322,0.0012407498216281568,0.0011261906115209693,0.0012635129712991692,0.002496178973164833,0.0025547178789347936
