currency,USD,ALL,AMD,AUD,BIF,BRL,CAD,CDF,CHF,CLP,COP,CZK,DZD,EUR,GBP,GHS,GTQ,IDR,INR,ISK,JMD,JPY,KES,KRW,MUR,MXN,MZN,NIO,NOK,NZD,PEN,PHP,PLN,PYG,RSD,SEK,SGD,THB,TRY,TZS,UGX,UYU,ZAR,ZMW
USD,0.0,0.0005348648912728511,9.316599431403728e-05,0.0011435278841982173,1.7468531574211236e-07,0.0021011106845258377,0.00046498528299968115,4.4381213283756585e-06,0.0006121553909294835,0.0008924652129536033,0.001992893416689954,0.000997775205632671,0.0004812068975114215,0.0004996202206672268,0.000501674216683852,0.0015857621783487196,0.00011729814108295156,0.0016817953159622963,0.0004334514134611948,0.0008244943842432941,4.760036461315333e-05,0.00079964027909768,3.0339350772922538e-05,0.0005198960650340282,0.0001475215464660226,0.00028612584204656933,0.0005745366236467542,1.16601615532142e-08,0.0007879176239095941,0.0011257652573111198,0.00017798788337042255,0.00031812516976339745,0.0005979834250998772,0.0016915921892969163,0.0006953466071886652,0.0005865518745965071,0.00014883764092774442,0.0003610860463332295,0.0021451786309009263,5.3589665228569e-05,0.0005182221897711063,0.0005725778036560822,0.001343865161333898,0.0033042168611491854
ALL,0.0005348648912728511,0.0,0.0007379623345969735,0.0011723464627365413,0.0005367331042631577,0.0016828793775171935,0.000871876608239386,0.000526371027588042,0.0001314557736744593,0.0013822741831010178,0.0016666536857458136,0.0007926005381192641,0.00045565498684318236,1.9478484088190614e-05,0.00019272450113947044,0.002446377628807229,0.000706612306075582,0.00162979915092428,0.0005108031576840949,0.0002616843454227814,0.0007990862754778255,0.0009287437709881898,0.000446936899753878,0.0006557163783790373,0.0001402842112311236,0.0004575906598184902,0.0010612674613353127,0.0005325111443161707,0.0005836261273858381,0.0005649924048200183,0.0002075873045041868,0.0006841851804736775,0.0001309328647350783,0.001531427851040157,6.422191320572105e-05,0.00033408215642892264,0.000446921978516859,0.0008259461312679846,0.0019958079107172105,0.0005078434235191371,0.0010264214683479603,0.0009029628586882234,0.0011614421196614187,0.004598294010020249
AMD,9.316599431403728e-05,0.0007379623345969735,0.0,0.0012700019299901545,9.085460811531686e-05,0.0021895990046723935,0.00030740123055591264,9.823114140124927e-05,0.0009403197371977809,0.0007826008964913497,0.0016920601467894925,0.0012570092830166213,0.000622687327254534,0.0006976649521961555,0.0005887983759444547,0.0013976147025891496,0.00026401254858226576,0.002056199594386596,0.0005744902883433924,0.0011767694965339995,0.000146066720976294,0.0010815171064037627,0.00016061768239928982,0.00046705651405139166,0.00028325841434420157,0.0002666156844546271,0.00041821980073838185,9.393216299865396e-05,0.0011902642267095035,0.0012072978086605133,0.00023306973795533662,0.0002862548182011479,0.0007060694759296302,0.001688981508387681,0.0008652173783422892,0.0009537138958093695,0.0001909705978332666,0.00045212195138454037,0.0020517354686682312,0.00011674461456956614,0.0007742055460773533,0.0003762937662570976,0.0015267834287774674,0.0028956645408060003
AUD,0.0011435278841982173,0.0011723464627365413,0.0012700019299901545,0.0,0.0011386575298955716,0.0005296413403383105,0.0006832498829911957,0.0010389362037923518,0.001397505716119908,0.0013808806956829259,0.0012402500158487013,0.0010542471413516078,0.0018618176192627264,0.0011819711953541042,0.0012528641287723342,0.004066567206978613,0.0015814250789505002,0.0010522942334602935,0.0011743836729766817,0.0018780686130439944,0.0014674226391113614,0.000582948647918118,0.0010502098298310427,0.0008368298688063498,0.0011096808523306967,0.0008806612951436799,0.0014814512828602332,0.0011405688803240873,0.0008165853749194495,0.0007321606315734894,0.0007998787710982004,0.0006216086349070878,0.0012031306298353301,0.0009282826193345878,0.0010683420824287903,0.0015765795616715335,0.0005853550562226864,0.0005525107019137628,0.0013205351567102167,0.0014121369211173415,0.0018002417880062208,0.0020631441848729857,0.0010729793021787043,0.0047219972219670414
BIF,1.7468531574211236e-07,0.0005367331042631577,9.085460811531686e-05,0.0011386575298955716,0.0,0.002094244864757165,0.0004552985664144027,4.0017648557611265e-06,0.0006152911363531815,0.0008917576874279212,0.001984865399763474,0.0010050606451978302,0.00048746960586196707,0.0005031138482805068,0.0005050746518357624,0.0015698206481279478,0.00011668080243002996,0.0016745600788588067,0.00043154417801718174,0.0008364576443438116,4.744531371702708e-05,0.000800944160315094,3.366964854696472e-05,0.0005144032649875303,0.00014945109408077086,0.0002804170190523157,0.0005660712073454354,1.7183585900975755e-07,0.0007872777027322633,0.0011300475511215318,0.0001781232926143143,0.0003105722738458332,0.0006033868879109117,0.001682454007904126,0.0006974097966361928,0.0005969693593395938,0.00014468192915570913,0.0003547327919784084,0.0021181930337098097,5.2972739435360964e-05,0.0005224072828599415,0.0005704890863471357,0.0013237106676724402,0.00332296355589681
BRL,0.0021011106845258377,0.0016828793775171935,0.0021895990046723935,0.0005296413403383105,0.002094244864757165,0.0,0.0012330989006881176,0.001948041370734112,0.0019014180451963501,0.0019261449696035648,0.000891810264708063,0.0011355323686626107,0.0025984948335638024,0.0016181336388034727,0.0015866892481207991,0.0055986329211709235,0.00263922058989778,0.001464740395089838,0.001304943696714182,0.0022899005125838036,0.0025070980090560577,0.0017459388019246084,0.001960825884643929,0.001186811115575955,0.0017790433307545298,0.0012531222341773925,0.001924909425842178,0.0020974888385261684,0.0011197682658507626,0.0008116014019778745,0.0013823494115971513,0.0012860310217525895,0.001592542165552139,0.001585680266185805,0.001465779101332157,0.002116686586264789,0.0014258152608777712,0.00147344217661831,0.0014472756831322509,0.002239528603365554,0.0028326256157035195,0.003107123583697612,0.0012725620654572543,0.0061703266400818454
CAD,0.00046498528299968115,0.000871876608239386,0.00030740123055591264,0.0006832498829911957,0.0004552985664144027,0.0012330989006881176,0.0,0.0004140813882226298,0.0011218427325958805,0.0006853537002794624,0.0010192443333438275,0.0010724200005096183,0.001170692889056073,0.0008391661496454832,0.0007687167784191598,0.002053630797381064,0.0007565185051488445,0.0018028609908255027,0.0005506401073688523,0.001588548633378204,0.0006255452078417872,0.0009946042786982882,0.0005363122556055674,0.00029724128118996667,0.000559039311104177,0.00019287058863375517,0.0005907785977779129,0.0004639685219979243,0.001083788113903899,0.0009843659753760372,0.00030159346997014316,9.727745839134343e-05,0.0007760638800284334,0.0012127156303655931,0.000860193127170592,0.0013722384697992134,0.00019782900808473715,0.00038384906082201053,0.0009360786574017584,0.0005492246184802229,0.0013047700411648875,0.0008217150537812388,0.0009254078544395799,0.0036566561995338433
CDF,4.4381213283756585e-06,0.000526371027588042,9.823114140124927e-05,0.0010389362037923518,4.0017648557611265e-06,0.001948041370734112,0.0004140813882226298,0.0,0.0006091857735706231,0.0008509922332733918,0.0019072040358697909,0.0009196649881105028,0.0005241257565704081,0.0004897988495426206,0.0005028188375359006,0.00163600705481239,0.00012768376689966304,0.0015629653338400766,0.00040040840850301466,0.0008452154531055185,5.8526580668218426e-05,0.0007649621850152194,2.8628305070797133e-05,0.0004982773152750954,0.00014651422284159483,0.0002587663505293906,0.0005571105828419085,4.234835060938584e-06,0.0007454812328876426,0.0010649273228211568,0.00015950001973392963,0.0002799105667941725,0.0005901155497298605,0.0016099479216344788,0.0006789993026095684,0.0005951589204589381,0.00012115996707460445,0.0003010593123733026,0.0020274549333976406,6.6955324295088e-05,0.0005555350834057125,0.0006135893396351155,0.0012492653822077252,0.003322140062890538
CHF,0.0006121553909294835,0.0001314557736744593,0.0009403197371977809,0.001397505716119908,0.0006152911363531815,0.0019014180451963501,0.0011218427325958805,0.0006091857735706231,0.0,0.0017544364026008201,0.002149666578893444,0.0008442389596863807,0.0004509035425945113,0.00011742059607262141,0.00033980289795045634,0.002583762376380301,0.0008042563108846953,0.0017870279393500312,0.0005346916531447827,0.0002009613086638906,0.0008221970708679511,0.001088571325228831,0.0005270444250080502,0.0007940853109074282,0.00027081112639140703,0.0005859009246015449,0.001206473094277094,0.0006095925555542371,0.00042343252707182874,0.0008971963254630331,0.0003427677520371258,0.0008491892695403854,0.0002918764854854443,0.0017438778871656487,0.00023146252697978315,0.0002724918693654425,0.0006382937770689618,0.0009509088830175906,0.0022129851465099316,0.0005559878112564471,0.0008996139286288528,0.0013241454123897808,0.001220859623746262,0.0047554981789924376
CLP,0.0008924652129536033,0.0013822741831010178,0.0007826008964913497,0.0013808806956829259,0.0008917576874279212,0.0019261449696035648,0.0006853537002794624,0.0008509922332733918,0.0017544364026008201,0.0,0.0012463811017803493,0.0011448147458725366,0.002084939987628326,0.001336600389839422,0.0010788057400797034,0.0025956122581297456,0.0012548554713792204,0.002982505668376472,0.0009005952448913659,0.0018770814504694541,0.0009197305476305513,0.0013759046584511658,0.0008621249346878311,0.0010156893046402138,0.0009537209505419384,0.0009191395028608821,0.0012958696902559985,0.0008931145011935404,0.0019089521820875501,0.001563726521189975,0.0008050518688176862,0.000932199644768609,0.0011464663378142272,0.0032585722553770966,0.001346116810097255,0.0016178782867490953,0.0008096262674669718,0.0011784559862515794,0.001977187951673558,0.0010608163845146354,0.0021075679905011154,0.0009309282507787234,0.0016276026428559318,0.0037735800590314693
