currency,USD,ALL,AMD,AUD,BIF,BRL,CAD,CDF,CHF,CLP,COP,CZK,DZD,EUR,GBP,GHS,GTQ,IDR,INR,ISK,JMD,JPY,KES,KRW,MUR,MXN,MZN,NIO,NOK,NZD,PEN,PHP,PLN,PYG,RSD,SEK,SGD,THB,TRY,TZS,UGX,UYU,ZAR,ZMW
USD,0.0,0.0003115220995970572,0.0007183361092165295,0.00048515572927051065,4.399709133375872e-08,0.003029724418639872,0.0007453591822547869,3.0712247464839194e-06,0.0005446027811449929,0.0016517588165856504,0.0009295430612412409,0.0011480386498154138,4.022033517430756e-05,0.00030153633279264477,0.00047989246890130845,5.524281202491035e-05,1.6000778916699968e-05,0.0003750490467255808,0.0004646734581595989,0.0005367016550516319,0.0012141453300274986,0.00035016347647995896,0.00017231763829884692,0.00023228830108342616,0.00035901213495507367,0.0010364439674331307,0.016222122697780002,1.8541969711572205e-09,0.001426810429890076,0.0005546461353303856,0.0013378325730639138,0.0004934587053303298,0.0011712262596918572,0.0013813484641535957,0.0003241293349172231,0.000602929867310909,0.00015267068494460246,0.0006309602704519379,0.016344663705666375,1.6598239861395882e-06,0.00020204489580005595,0.000592357955407981,0.002442791075116312,0.02033363543620919
ALL,0.0003115220995970572,0.0,0.00130387124937184,0.0006013787984965786,0.0003122968514376559,0.0022002785998750415,0.000736570376967821,0.0003316215173815615,0.00033315599802264317,0.0016573731068504538,0.0011718571023171254,0.000538514932357963,0.0002468221829145215,4.781594147553988e-05,0.0004418585815342625,0.0003664321826580547,0.0003245297666445535,0.0003239151315581114,0.0005879169983612879,0.0004023563784040446,0.0012223735982220241,0.0002903795375338815,0.00026897881372138065,0.00031709801281199103,0.0003720223370907937,0.0007320545158691078,0.015182733548047724,0.00031189974001607113,0.0012098114452505212,0.0005907240127386396,0.0019495355017085233,0.0004269151277596358,0.00044582568685321185,0.002219090393530473,5.203261615505995e-05,0.00037338263700611627,0.00019738307622732917,0.000802674500247098,0.016130332042131018,0.0003330079121751203,0.00017945733000729666,0.0004159398982402842,0.0015708757176232113,0.019144267376249233
AMD,0.0007183361092165295,0.00130387124937184,0.0,0.0014185304906137262,0.0007193306500217098,0.00360145930324238,0.0017164491096645599,0.0007049068130164865,0.001221847594090905,0.002778400845289911,0.0016904518210096437,0.0022991299804213847,0.000814719313625279,0.001216206371548949,0.001436339755007146,0.0008583527440642642,0.0008407423687661903,0.0010668538376475566,0.00146073467599845,0.001714519081746941,0.002420957346177923,0.0009947578585403976,0.0008751809968594966,0.001168716466243572,0.001792938065928798,0.0014235899586416338,0.01819790170554752,0.0007189592936452074,0.0025219973530425078,0.0012386858173432946,0.0018847064396596718,0.002002663618814198,0.0023152733093566432,0.0029283598475459867,0.0012462099189748178,0.0012705308854981375,0.0010764381835535902,0.001767300125841173,0.014401710401994105,0.0006988085646243875,0.0011340692783345834,0.0011281571797416895,0.0037806618884454737,0.02267059213716798
AUD,0.00048515572927051065,0.0006013787984965786,0.0014185304906137262,0.0,0.0004819478446212021,0.0031970112470003356,0.0001944834737771866,0.0005312120535716464,0.0008450085636805373,0.001203636835222228,0.0008135073892341433,0.0009316057176085918,0.00047676408135548774,0.0003962953346563844,0.00028738842963083587,0.0004646032690083475,0.00043077777842874163,0.0005187463553578029,0.0006876943119561662,0.0006055577673779113,0.0016417644261097957,0.0012249931128447572,0.0004695053747810203,0.000650155824632659,0.0003506895739674805,0.0014244900321495346,0.015678015774239447,0.0004848427276856785,0.00042094491181140755,0.00029286485585417214,0.001085758702899054,0.0006626554950858641,0.000995815369951435,0.0019245004838923361,0.0003981285342687295,0.0003138695906472252,0.0002920041575988088,0.0005736955593916357,0.015123112187424494,0.00046444628506733327,0.0005745087902571654,0.0012294924109383615,0.0015732018342124805,0.02258488484263297
BIF,4.399709133375872e-08,0.0003122968514376559,0.0007193306500217098,0.0004819478446212021,0.0,0.0030316441165048986,0.0007436535995272443,3.5558120622322736e-06,0.0005427547837056205,0.0016508248062018721,0.0009308712697282279,0.0011460645216882686,4.0079817124129326e-05,0.0003014758980170644,0.0004769272295185678,5.5228098820005564e-05,1.5179057653711749e-05,0.0003717160514098521,0.00046305405634319076,0.0005378619515882363,0.0012236167383830189,0.0003510897282331567,0.00017259746636234582,0.0002330340424513989,0.0003580622307245255,0.0010402120583616766,0.016231402767462592,4.1173255377350114e-08,0.0014252791774718864,0.0005503503462194466,0.0013349935724116966,0.0004921937575040544,0.0011690402499594966,0.001379707719447188,0.0003240854099823516,0.0006006725668688801,0.00015204380859062207,0.0006265112183372596,0.0163300589293048,1.5276670597573354e-06,0.00020179187867150995,0.000592810636646766,0.002440801559996379,0.02033906995408946
BRL,0.003029724418639872,0.0022002785998750415,0.00360145930324238,0.0031970112470003356,0.0030316441165048986,0.0,0.003129206749553497,0.0030249414367259017,0.0021101862242945434,0.0028304221467229267,0.0036540140801525622,0.0015534897382764989,0.0028855111955831633,0.0020209675049218216,0.0025584646762241772,0.0031692100462526723,0.0031757546203174496,0.002519905212834217,0.002566374932448558,0.0020636704742192473,0.004004470987223679,0.002520559847989306,0.002691433292799218,0.002253572797636648,0.003043390182456863,0.0021082792570648575,0.01938358290953715,0.003031166810150066,0.0040006913291460375,0.0029297744775537006,0.005195210531623369,0.0026143799925701073,0.0014767614477735752,0.006449254682151209,0.001974973009804363,0.002125798582870103,0.0024528936934585365,0.002263088710594257,0.016718004009305575,0.00307392351383449,0.0020685980115324907,0.0020309356069482037,0.0021919481259307346,0.025469935295185056
CAD,0.0007453591822547869,0.000736570376967821,0.0017164491096645599,0.0001944834737771866,0.0007436535995272443,0.003129206749553497,0.0,0.0007953466021445241,0.0009603827836377012,0.0014312919188126045,0.0013093117251674355,0.001051418380149944,0.0007086358149096653,0.0005521713295038142,0.00032282316129579494,0.0006667626964086604,0.0007050951684185339,0.0008098688349114486,0.0008736302210598165,0.0004994478753115243,0.0018422914758622674,0.0015659742324086736,0.0006316301452145583,0.0009243988322970018,0.0005544057733943713,0.0016935579188029524,0.015832633695566613,0.0007451498273794333,0.0006493302336562702,0.0005787147027623184,0.0015346403084002757,0.0008940017324681401,0.0012035971176044898,0.0026349822254321067,0.000526820718857312,0.0004797006012291409,0.0005772646919425798,0.0009632982013164543,0.01544984865091183,0.0007236123285619625,0.0007157955104950889,0.0016514846831260856,0.0018363268365728133,0.023207236988716934
CDF,3.0712247464839194e-06,0.0003316215173815615,0.0007049068130164865,0.0005312120535716464,3.5558120622322736e-06,0.0030249414367259017,0.0007953466021445241,0.0,0.000578793598322148,0.0016796601654498434,0.0009442918233977148,0.0011769353479517853,5.6091704564726374e-05,0.00032632033020095415,0.0005050935582491665,6.773032079248785e-05,2.239129858425242e-05,0.00040191635868178956,0.0004546340328318682,0.0005519583401070732,0.00115904090270756,0.0003441257698561376,0.00019632632023311555,0.00024902336517485153,0.0003876287938976296,0.0010397842488296715,0.01643424560001857,3.0981450720491987e-06,0.0014963671538882942,0.0006056966269496365,0.0013448448051958768,0.0005300862480793493,0.0012064634574823886,0.0014106742673806732,0.0003459480705386234,0.0006594591723646036,0.00016972762860948624,0.0006451649173880765,0.016417382093174542,7.178281494831183e-06,0.0002133045558589042,0.0005994729851901932,0.002505375075168317,0.020355361751075395
CHF,0.0005446027811449929,0.00033315599802264317,0.001221847594090905,0.0008450085636805373,0.0005427547837056205,0.0021101862242945434,0.0009603827836377012,0.000578793598322148,0.0,0.001941885495182687,0.0015565221287706776,0.0006022421479398301,0.0004886101274414091,0.0003042101611561113,0.0008143725675085738,0.000742771489751439,0.0006090953270355503,0.0002956654908983057,0.0008956240813356084,0.0008064590220230796,0.002144588521825812,0.0003468035540415429,0.0006018588040637891,0.0003749291402355473,0.0006078800724400851,0.000797844615257717,0.015823521156264293,0.0005459432538642817,0.0016694105762173929,0.0007817257798824393,0.0017131223700375562,0.0006445552102261221,0.0006169415014795989,0.003016245617345318,0.0003225602836707046,0.0004919978264541189,0.00036600647710614966,0.0007098631108369452,0.01734347770894258,0.0005471678647801537,0.0004289977121865407,0.0004733531694739231,0.0023230837206779133,0.020053559468269578
CLP,0.0016517588165856504,0.0016573731068504538,0.002778400845289911,0.001203636835222228,0.0016508248062018721,0.0028304221467229267,0.0014312919188126045,0.0016796601654498434,0.001941885495182687,0.0,0.0026995704366646004,0.0011538981732195537,0.00148962238698449,0.001248749397632645,0.00116795646213287,0.0016296102433755514,0.001533126306966997,0.002182352305864318,0.0016089320451649308,0.0013673802942020302,0.0034203904534842768,0.0022636127989896547,0.0012065634319983968,0.0014220321407129883,0.0016573195403584069,0.0011925837488218488,0.012450735092874803,0.0016514730299861495,0.0016548672223503727,0.0013891848842923884,0.0017015044924283836,0.0017770948661382856,0.0016387885418613442,0.00273847083166034,0.0013013424356841136,0.0014033960957788936,0.0012095415507022654,0.0012962300126583273,0.01546373296745859,0.0016628988470883243,0.0011485018863770249,0.0022224605510938185,0.0014621098487841953,0.026344360958467455
