currency,USD,ALL,AMD,AUD,BIF,BRL,CAD,CDF,CHF,CLP,COP,CZK,DZD,EUR,GBP,GHS,GTQ,IDR,INR,ISK,JMD,JPY,KES,KRW,MUR,MXN,MZN,NIO,NOK,NZD,PEN,PHP,PLN,PYG,RSD,SEK,SGD,THB,TRY,TZS,UGX,UYU,ZAR,ZMW
USD,0.0,0.0004892565421107197,0.00021982916382139834,0.0017529798341723046,1.7027414140293387e-05,0.0029176730068500066,0.0011314249075571197,0.0009546640860926778,0.0005741095587272201,0.0009074559004690912,0.0030805538602151857,0.0007363245973703489,0.0003245082754043334,0.0007164842380650766,0.0022935642572166058,0.000550344283499012,7.526121060975527e-05,0.0006947874993098842,0.0002427934165702005,0.0006028203768635731,9.034954544543422e-05,0.0029310050751761105,9.404014815632414e-05,0.001461858218958837,0.00014093646082826957,0.0023397703550953114,0.0062592142778360865,7.440672067473929e-09,0.0010831845670704972,0.0008124931034544799,0.0008026130075994724,0.00048234596450007943,0.0018138276985833787,0.0006433364227076664,0.0007152660664319285,0.0014692949511911767,0.0007206956992681677,0.0002819160410017901,0.003258660051245181,7.003252784824996e-05,0.0005414260748619549,0.0012610491971775041,0.0026320398879734865,0.010254524511357905
ALL,0.0004892565421107197,0.0,0.0006084234266942778,0.0013893597380484576,0.0005384656907545084,0.0024008271223087832,0.000699701307500341,0.0004078022620925476,0.00018169662255110178,0.0009286089905673804,0.00321400336303589,7.954699923151177e-05,0.00046693565006058525,7.258639852724129e-05,0.002348986542294872,0.0007484322401208625,0.0005910408609434191,0.0007088101880763755,0.0006334162340093005,0.0005963678106967425,0.0006660371657268995,0.0015239904398118927,0.0004328981940343956,0.0010357432971390434,0.00015443679696621387,0.002194225527525599,0.00851057341533842,0.00048813738817629653,0.00038447179017522034,0.0005341533473581541,0.0011881929095577874,0.0003773354949144479,0.000809567391111733,0.0002964488281993056,8.384185114358365e-05,0.0007825733296175641,0.00030876845454716885,0.00021868134536032983,0.0019627373827262504,0.0006154298552698266,0.0003854823605206892,0.0016520844307718607,0.0019125748302059693,0.009433360044704305
AMD,0.00021982916382139834,0.0006084234266942778,0.0,0.0015439851291513818,0.00023616884654557394,0.0024083449693981527,0.0011384074475003303,0.000771365161062172,0.0006145192041763373,0.0010373782900518702,0.002264220460570462,0.0008244026606891192,0.0008110401224688267,0.0008130930106603205,0.0024219735971942363,0.00029816455127244616,0.0002856856301463714,0.0008788170399916354,8.315269019155253e-05,0.0006176914770800533,0.00037952212803637613,0.00250977488715447,0.0001929607627189273,0.000937105109982319,0.0003093087951972697,0.0016241516963028046,0.0074445201748953565,0.0002207730594915038,0.0010325372387056599,0.0008186476283672246,0.0005437504242412829,0.00037805787751051033,0.0017366049678127222,0.0006795631818747311,0.0007791452497926757,0.001425595360631806,0.000693804564413536,0.0004652164659411614,0.002690724083053187,0.00022668324090058115,0.0003952264421940017,0.0010749975146826588,0.0028583128950937266,0.00945382007267161
AUD,0.0017529798341723046,0.0013893597380484576,0.0015439851291513818,0.0,0.0017610189916122466,0.0015967274698706208,0.0010600916573621695,0.0019151914201402638,0.0009091711891053005,0.0006776688519706132,0.0028409975755790827,0.0015164919706035591,0.002259653348911773,0.0015058122907213826,0.005273934469596781,0.0020153390812880714,0.00226351679964335,0.0007903405019128048,0.0012014282781024261,0.001902291097921941,0.001569019690684618,0.002158959699584809,0.0018358807494610531,0.0009367121098097721,0.0014708350724497751,0.0014218052984805874,0.009726943714148197,0.0017529724870546035,0.0014811157821018976,0.0010129982597652273,0.0011973993006837089,0.000938861401108256,0.0009253450727207029,0.0009577819258074923,0.0014831532858549344,0.0017117092789958517,0.0006448444782720525,0.0009419864217495482,0.0022205523068003935,0.0019614845147742197,0.001198592986768652,0.0027616691643989736,0.0011119319800863628,0.009475845219480104
BIF,1.7027414140293387e-05,0.0005384656907545084,0.00023616884654557394,0.0017610189916122466,0.0,0.002778658486420385,0.0011659027781855376,0.001029489075878954,0.0006350872869097798,0.0008871983230998923,0.0030563390178620633,0.0008007008804866143,0.0003805148524466758,0.0007827718693524504,0.0025314163905456677,0.000569155240416656,8.122774344438406e-05,0.0006708627781129554,0.00024863395456717986,0.0006959047556934227,0.00012293219649941154,0.0029658794908616177,0.0001097980396209966,0.0015202860072409813,0.00018338678234509318,0.002200558497889432,0.0062266752261625445,1.704944059550959e-05,0.0010856786785986442,0.0009318564261407112,0.0007877340720707441,0.0005172608770364085,0.001845075411385214,0.0006792569974023633,0.0007821029215628128,0.0015510953425060306,0.0007690308476679235,0.00033232784466391595,0.0033238929887272686,9.373752843774932e-05,0.0005647115029668428,0.0011836217256390386,0.002664982909889719,0.010324323418294208
BRL,0.0029176730068500066,0.0024008271223087832,0.0024083449693981527,0.0015967274698706208,0.002778658486420385,0.0,0.0020098051616139127,0.0024309862934055876,0.0022707409410684942,0.001551910863816789,0.0018672884952508828,0.0024411743427729658,0.003611617887407151,0.002465944835133533,0.007308754964183006,0.0035703355088513656,0.0031577145448623127,0.0016824491911741919,0.0021310213520153516,0.004113348776392476,0.0029516624386630645,0.002295303235120617,0.0030064878408323547,0.0015912655111361119,0.0025326483186065077,0.0016763927926728523,0.011678004153511105,0.0029188860968164,0.0022980943126475794,0.002539457184784888,0.001761055295057659,0.0018497064352319544,0.0017846495337977813,0.0014649354480348207,0.0024912582805104067,0.00216782049790459,0.0015568027577370137,0.00211122236683642,0.0034628264732320104,0.0033503181802006883,0.0015319116386128472,0.0029605154391908546,0.0027608339088246087,0.010278291654761781
CAD,0.0011314249075571197,0.000699701307500341,0.0011384074475003303,0.0010600916573621695,0.0011659027781855376,0.0020098051616139127,0.0,0.0009208871921793677,0.0005730841186165751,0.000895877945103026,0.0019883089927571914,0.0007350818672675601,0.0015550048576340634,0.0007126998547707102,0.0024484078160984884,0.0015665493907415333,0.0016002744290269568,0.0008378655595731395,0.0009308393623463065,0.0016464618734458828,0.0010484494908128146,0.0026712421149274706,0.001067775742585465,0.0014293768698066733,0.000705628043985459,0.001902472852346987,0.007364402051823713,0.001129724445534598,0.0007532627143290072,0.0010494904387312507,0.0009159753162921755,0.0004428443099523062,0.0010284975373819826,0.0004527038559548496,0.0007697761111648401,0.0005955475111055668,0.00038075131953998857,0.0007527423416321418,0.0023052222564691385,0.001336056831100774,0.000511421014668677,0.00311434883265366,0.002034904316987782,0.010036537413320695
CDF,0.0009546640860926778,0.0004078022620925476,0.000771365161062172,0.0019151914201402638,0.001029489075878954,0.0024309862934055876,0.0009208871921793677,0.0,0.0006360232916436101,0.0014422831299110129,0.002967716803607955,0.0005253683294279585,0.0013258619484890965,0.0004973313318699737,0.002418331479005853,0.000991438577553429,0.001030268031908304,0.0009819610627513034,0.0009678961905150784,0.0010884917129655464,0.001349382344308533,0.0012891386959655365,0.0006825683948221763,0.001318197659074519,0.0006648143823745859,0.0024204254554090207,0.010637630905209774,0.0009526424679102227,0.000833550658771747,0.00071374265639752,0.0016449847584666952,0.0005955162270802062,0.001365817455999304,0.0006247303455577155,0.000553933873196532,0.00126674632448404,0.00046749147869179866,0.0006555192494409473,0.0012868119405734864,0.0009622608608448485,0.0003736203590383772,0.0023365924287235638,0.003117597797174902,0.011096613817875188
CHF,0.0005741095587272201,0.00018169662255110178,0.0006145192041763373,0.0009091711891053005,0.0006350872869097798,0.0022707409410684942,0.0005730841186165751,0.0006360232916436101,0.0,0.000961552966216922,0.0029766933948251677,0.00020030732086191152,0.0006340266058442061,0.00018363943915919727,0.0023595007884528296,0.0009128147661438438,0.0008277624422452334,0.0007425232943966886,0.0005862455322545611,0.0008113963010864947,0.0006583513580225535,0.001481493333411465,0.000654719227844253,0.0009507773495671819,0.0002918235686590511,0.0022720592682894496,0.008152096246036624,0.0005740186070098862,0.00046260504746200703,0.00029316796649390617,0.0008803947493151926,0.00018719708151592417,0.0005943892088880985,0.0004363308432168433,0.00019087245073724367,0.0005827409741481434,0.00020001987730957922,0.00019112188809007255,0.00216560467536491,0.0007892649833532587,0.00046645141098946544,0.001728526381749641,0.0017558556435984143,0.009997943574444319
CLP,0.0009074559004690912,0.0009286089905673804,0.0010373782900518702,0.0006776688519706132,0.0008871983230998923,0.001551910863816789,0.000895877945103026,0.0014422831299110129,0.000961552966216922,0.0,0.0028936123076965326,0.0012778341209764314,0.001430211812687161,0.0012651676988628929,0.004666666341964665,0.0015258723196170827,0.001226858343261395,0.00033657672981124214,0.0008309894633362549,0.0015440799409078714,0.0007874680315112844,0.0026394767666800822,0.0009579509541315449,0.0012416875278696432,0.0007830953020875181,0.0014865623803482961,0.00774695900439615,0.0009058924856257648,0.0015496453080136958,0.0010602992314248487,0.0008593029308258248,0.0008432460122538687,0.0016182184508657421,0.00042310858443005356,0.0012802300362260118,0.0018534278177572158,0.0005080752736423466,0.0005697681892249926,0.0026950764230699027,0.0010527728224627552,0.0008195483318486449,0.002406826305155629,0.0012426143146273515,0.008573590033413916
