currency,USD,ALL,AMD,AUD,BIF,BRL,CAD,CDF,CHF,CLP,COP,CZK,DZD,EUR,GBP,GHS,GTQ,IDR,INR,ISK,JMD,JPY,KES,KRW,MUR,MXN,MZN,NIO,NOK,NZD,PEN,PHP,PLN,PYG,RSD,SEK,SGD,THB,TRY,TZS,UGX,UYU,ZAR,ZMW
USD,0.0,0.0006201158924996673,0.00015538850216104236,0.001832200939105414,0.0008744223688616102,0.0029189443554534654,0.00030631088364870105,1.7283259563910117e-05,0.0010163573341558955,0.0009461647644788607,0.0004322893338895365,0.0017636281263329434,0.0003408419103485838,0.0006504550920408364,0.001060388922431182,0.0013997973420122746,7.592023146835263e-05,0.0014550221430080397,0.0020485457547903116,0.0013171318588246095,0.0002122763217311882,0.0018567400025345997,0.0005494494242007094,0.0007666666669697085,0.0001822627501033363,0.0011941262225616586,0.00023500222169934337,1.1722407685490642e-08,0.0005189201090154973,0.0013116556736687273,0.0004330661120811215,0.0004865228604758302,0.0009316916370698711,0.0015037245617036767,0.0007128607321480367,0.0005427642296580915,0.00021259338325644407,0.000828293532612031,0.001473218604270511,4.430751475522587e-05,0.00015092766615241833,0.0018514037393697396,0.0018138168704359033,0.0006513594064251043
ALL,0.0006201158924996673,0.0,0.00027750081647501875,0.0026423854371029894,0.002151571703341769,0.0037682469915707073,0.0006990320028998094,0.0007133139390794207,0.00017199012618171515,0.0018699433736820148,0.0008087365490921602,0.000812810888440397,0.0007197621929209757,2.800994309282113e-05,0.0007119164344934962,0.0015654471476840754,0.0008856906931563125,0.0026302858479742373,0.002810718452173361,0.0017620423432390827,0.0007526449430743945,0.0014797124756807563,0.001411479468763259,0.0010651609668973884,0.00016631206962417866,0.0023288342849810367,0.000682068994164406,0.0006224885112188956,0.0002952491421644131,0.0016899421902252395,0.0010862531493497421,0.0012464293706461553,0.0003123019791154932,0.002338224618532448,0.00022620065867389317,0.00047204958713247653,0.0006579936109397792,0.0017633333319628463,0.0015598884467906745,0.000570253491089166,0.0007769375005024308,0.0030705363604444204,0.002219069630227187,0.0011762658289651367
AMD,0.00015538850216104236,0.00027750081647501875,0.0,0.002322380227132887,0.0013502265844887802,0.003522093374850887,0.00034944627752234636,0.00020115158300630922,0.0007186507792319617,0.0013932435176981584,0.0005230665530697176,0.0014088016767083295,0.0004337041872660753,0.00034976291049148656,0.0008981461908422614,0.001333777616956584,0.0003152729993466389,0.001837461257939691,0.002561839383496201,0.0017634079613611294,0.00024643826529047955,0.0015595378689993362,0.0010226067480848529,0.000712497178533266,0.00010637603308312512,0.0016721845449513273,0.0002833676821932498,0.0001569056623394536,0.0003727311556727107,0.0015529969207674192,0.0007555831977167279,0.0007713269271622273,0.0006868403245249444,0.0018253524422559716,0.00044686101927185153,0.0005763780359475201,0.0003315651707882353,0.001292016035445993,0.0014799151602689256,0.00021098526786451896,0.00040138815421335457,0.002443637086815618,0.0019055977803426303,0.0008981194488749029
AUD,0.001832200939105414,0.0026423854371029894,0.002322380227132887,0.0,0.0025543874095004158,0.0013844105075859463,0.0015592026274441973,0.001903731339575062,0.0026711764512496626,0.0007317058149521093,0.0013503941179840984,0.003214340413842823,0.0027690332815812906,0.0025138311873705694,0.002401465001252165,0.002761869872982693,0.0020640619989395997,0.00380221571022592,0.002023125878257451,0.00266164099057902,0.0025324805830927452,0.0035182593468069405,0.0009888941873748055,0.0017519427958475001,0.001980417911789832,0.0019772407992582194,0.002384704429400484,0.001831263229649445,0.002063135572969293,0.0005120250663235835,0.0009839525439283038,0.0010435135783447016,0.0019284067916198345,0.001993692246891686,0.002160615567038923,0.0018575447769708818,0.0010127983113484957,0.000709684633630719,0.002333966678808263,0.0017046337060955318,0.001301266795311254,0.0017544994151726797,0.0014813713010447893,0.0015088476504765925
BIF,0.0008744223688616102,0.002151571703341769,0.0013502265844887802,0.0025543874095004158,0.0,0.004750014644786198,0.0009753663606696934,0.0006837299760864478,0.00253397174259508,0.0019639893599033694,0.001360065710234839,0.0034819807177724873,0.0014607569587982785,0.00218585550426192,0.0016700482675277416,0.0023151998825862575,0.001053329469650698,0.0022135427122151013,0.003513220171595621,0.001978688688824409,0.001005591453441854,0.002187055256289868,0.0008723317905000222,0.00157443456953405,0.0013356177699702255,0.0018627676325430767,0.0006355802700894542,0.0008749863481627251,0.0020876520303299653,0.0026450218784230244,0.0013516526296971062,0.001520030577247341,0.002371006358910485,0.003522148710357503,0.0024329664788282257,0.0022002961915517888,0.0010496470672426816,0.001769826474599054,0.002615909233841172,0.0008070901183996632,0.0010710461558826937,0.0030703222027744425,0.003183825533409364,0.0013450013189417033
BRL,0.0029189443554534654,0.0037682469915707073,0.003522093374850887,0.0013844105075859463,0.004750014644786198,0.0,0.002864298310853589,0.003204315581399674,0.004023839879744221,0.0010579450278902151,0.0022351286878401983,0.003685593015071105,0.003694926501656488,0.0034695424118388043,0.004358908775971917,0.003541461136853194,0.0029067566794359835,0.004113943073955554,0.0012066419085896766,0.004341359325696734,0.003666555255939848,0.006315365448830948,0.0019412348833841536,0.002812563763026843,0.0029730191157956456,0.002801359881411431,0.003589194797481594,0.0029141020501973576,0.002842898528200384,0.001577937457800824,0.0018964578590727247,0.001407010312680318,0.0030999472573739455,0.002099541333174745,0.002762341917976189,0.0024548745871371654,0.0022246342361510185,0.0015064011992137385,0.002823825345221099,0.0028149026367982268,0.00243762714315962,0.0016935386749750078,0.0021657922180466395,0.0022372304306388195
CAD,0.00030631088364870105,0.0006990320028998094,0.00034944627752234636,0.0015592026274441973,0.0009753663606696934,0.002864298310853589,0.0,0.00030734755075242925,0.001036673018942309,0.0008481424489975993,0.0005202380124124464,0.0016322133609458552,0.000949922686303801,0.0006679928494008917,0.0008167686772365535,0.0007982688868859751,0.0005439625276443589,0.002247300213818021,0.002447805589977351,0.0016169541481349942,0.0004412805737680406,0.002071501545926688,0.0006342479842660221,0.0006111130384107554,0.0003850819135176671,0.0012391315020995944,0.0002468094626722385,0.0003070137950611043,0.0005414901041277381,0.0011374694884329652,0.0005359179815516038,0.0005615683910040097,0.000832839477577084,0.0019039756131410427,0.0006365424388269688,0.0009311989371589427,0.00016874948382105575,0.000869821064650853,0.0010148262217231233,0.00028275850439037564,0.00035588124517747766,0.0022190454455906744,0.0012184586148221172,0.0005139347809358617
CDF,1.7283259563910117e-05,0.0007133139390794207,0.00020115158300630922,0.001903731339575062,0.0006837299760864478,0.003204315581399674,0.00030734755075242925,0.0,0.0011050957874483402,0.001019833982109575,0.00048701899687802775,0.0018789564747292457,0.0004097186054504131,0.0007539696063070398,0.0010487523565967387,0.0014296982655300277,0.0001190693212925459,0.001523120581607204,0.002289721755115468,0.001289244076079168,0.00020732347281670236,0.0017745783209755328,0.0005700760969616594,0.0008067600748947924,0.0002464951259376479,0.0012274217481600964,0.00021009413784004913,1.748382117935611e-05,0.0006300911760891067,0.0014271225155525183,0.0004873070874663776,0.0005907434461750028,0.0010419188986184758,0.0016945916567638983,0.0008667377879444283,0.0006462773164531517,0.00025769979669515485,0.00090929018686674,0.0016034037594638716,6.076615181747211e-05,0.00019119919930638191,0.0020440649549047438,0.0019211583851522186,0.0006535569004270557
CHF,0.0010163573341558955,0.00017199012618171515,0.0007186507792319617,0.0026711764512496626,0.00253397174259508,0.004023839879744221,0.001036673018942309,0.0011050957874483402,0.0,0.002218555237183025,0.001291779983071647,0.0007973584025347579,0.0010477655022084658,0.00014226999599793884,0.0007697986616228296,0.0018888543247337565,0.0013176412669106375,0.003128824795057801,0.0031153268916519873,0.001581324107220919,0.001365467714375743,0.00153482452777841,0.0016080586877424404,0.0017100103337652477,0.00044838730966101695,0.002825891652958031,0.0010934740930707283,0.0010183822093553852,0.0005597319658707197,0.0018529714180166492,0.001390133292595868,0.0017549274612686965,0.0004906551524422587,0.002866216242728404,0.0005214449590612786,0.0005916813802407351,0.000936458731958508,0.0019519650249582316,0.0018470759865363028,0.0009081927392666064,0.0010060708551945375,0.0035688580031622615,0.0026100899607068187,0.0015488601249105689
CLP,0.0009461647644788607,0.0018699433736820148,0.0013932435176981584,0.0007317058149521093,0.0019639893599033694,0.0010579450278902151,0.0008481424489975993,0.001019833982109575,0.002218555237183025,0.0,0.0005511255071352355,0.0022837688537399605,0.0018556283144756328,0.0017565873203415157,0.0022255757205834645,0.0016580089226770085,0.0010938404054260445,0.0026234366033345805,0.0013881172981538873,0.0019793679868078526,0.001385739953890253,0.0037695636784655148,0.0006643402782889024,0.0011035372416631807,0.001209195107394608,0.0009331782139437711,0.001456340039903121,0.0009442624322177889,0.0013296303509664565,0.0005056780013147763,0.00042486352623094504,0.000389536790831777,0.0014591806911007025,0.0013571166408115004,0.0013517359579368685,0.001034204584907392,0.0006316863680409525,0.00041502226060116556,0.001568820328753872,0.0009339933377754025,0.0007026893366321479,0.0014010517446145269,0.0007020997278883107,0.0005222296749050133
