source_currency,USD,ALL,AMD,AUD,BIF,BRL,CAD,CDF,CHF,CLP,COP,CZK,DZD,EUR,GBP,GHS,GTQ,IDR,INR,ISK,JMD,JPY,KES,KRW,MUR,MXN,MZN,NIO,NOK,NZD,PEN,PHP,PLN,PYG,RSD,SEK,SGD,THB,TRY,TZS,UGX,UYU,ZAR,ZMW
USD,0.0,6.489551916666667,42.28855887500002,5684.973496291666,1.8599922083333333,9526.27441525,120261.0052045417,16.028741458333336,6356.256292,2975.8731119583335,3778.2332774583333,682.8489017500001,2568.1766337916674,91981.64525220837,22948.59559704167,95.158451,1700.4203437916676,3144.584893625,5907.518658208334,166.14096191666667,562.0128819999998,48966.26192887501,147.7795252916667,17653.181891291664,70.50812604166669,73887.69930095832,23.50156412500001,322.50178424999996,2187.905524166667,1302.5127644166669,1974.6897286249996,3861.004948208333,833.9989569166667,206.68593741666666,10.928372333333332,4063.2218902083337,11633.841076291666,5876.576620083333,2198.8119855416667,34.84670866666666,17.408602333333338,221.33133483333333,2307.8243374166664,12.738179500000005
ALL,6.489551916666667,0.0,3.4166666666666666e-05,0.4672906666666665,0.0,5.693445333333335,1.3999865416666668,0.0,5.358126458333333,0.009615458333333333,0.04161349999999998,4.570432791666667,0.1281218333333333,526.7968338750001,6.6762854166666665,0.002627,0.019185999999999995,0.17848991666666666,1.6142777083333335,0.0054425,0.0013545,0.4199259583333334,0.0031694999999999996,2.3039088333333337,0.0,0.0838233333333333,0.0,0.0007705000000000002,0.260536375,0.10867033333333331,0.011717124999999998,0.01218025,1.6724758750000004,0.46997412499999974,4.784887291666667,4.108822125,0.007896999999999998,0.19457304166666667,46.63875466666668,0.007127,0.007191500000000002,0.047726875,0.17300141666666666,0.0006755000000000002
AMD,42.28855887500002,3.4166666666666666e-05,0.0,0.8527544583333333,0.0,1.9357968333333329,2.695787958333333,0.0,12.639042000000003,0.042479916666666666,0.014450791666666666,2.377087125,0.4813155,193.87281537500002,7.705959500000002,0.008052,0.0,0.10565941666666666,2.035432458333333,0.12958150000000002,5.025e-05,0.8002470833333335,0.003904541666666667,1.3899065833333333,0.02310208333333333,0.02268970833333333,0.0,0.0,0.1025609166666667,1.064966791666667,0.0017203750000000001,0.026587125000000003,2.3941867083333337,0.017340583333333333,0.12885625,1.8954579166666663,0.003953791666666667,0.5795299583333333,0.5203579166666668,0.014207999999999981,0.0013712083333333334,0.0017629999999999994,0.3809365416666667,0.0002847083333333333
AUD,5684.973496291666,0.4672906666666665,0.8527544583333333,0.0,0.078887125,230.90573504166667,627.9276906666666,0.5769520416666667,373.38626875000006,67.04171254166666,10.600454208333332,44.26486533333333,20.98817141666667,6040.843280749999,2290.1725022916667,18.873285458333335,3.6086935833333333,1220.8894602083335,1326.6640233333337,2.297644458333333,5.251301666666666,7598.230713625,11.07772370833333,2849.38649575,20.805245541666665,193.92111920833335,55.20227525,0.25474595833333336,67.72482750000002,2633.0067355,26.934303291666673,291.45435004166666,37.38423387500001,0.3726503333333333,0.4438817083333333,417.6540976666667,2568.0976593333326,1453.869070625,119.94316462499998,10.457216166666662,1.96245975,3.275870375,611.8188419166668,1.5334842083333329
BIF,1.8599922083333333,0.0,0.0,0.078887125,0.0,0.045831625000000015,0.3406561666666667,1.006653708333333,4.229545666666665,0.0043195,0.0020439999999999985,0.05889100000000002,0.28368650000000006,17.97240491666667,2.269198,0.0013514999999999996,0.0,0.14206770833333338,1.7717985000000005,7.0416666666666664e-06,0.0,1.0967815416666664,9.225953041666667,0.18138629166666664,0.12075858333333336,0.0085,0.0,0.0,0.057804666666666664,0.04012208333333333,0.004396999999999999,0.09846466666666667,0.002962625,0.00397875,0.0,0.09864879166666668,0.08916549999999998,0.42701425000000004,0.15599645833333328,6.159782958333334,5.137987333333332,0.0,1.3765373749999998,0.8124772499999999
BRL,9526.27441525,5.693445333333335,1.9357968333333329,230.90573504166667,0.045831625000000015,0.0,617.1823047083335,2.568562916666667,411.37925795833337,1196.2613109583333,393.11069075,47.41336554166666,478.06317358333354,9799.18860766667,992.0725783333335,45.734262791666666,60.76556295833331,223.6126737083333,449.6712130833333,1.5259550000000002,35.778908916666666,1443.8003211666673,9.883922666666665,939.1911486249999,1.6126749166666672,1166.067566833333,5.2048442916666655,10.629981125000006,184.25789012500005,22.119639375000002,359.65781658333333,71.15547395833332,91.97471258333333,648.286654125,2.889264416666667,302.66172866666665,366.479153625,286.2590442083334,146.26711995833335,2.1569532500000004,0.6760039166666667,324.3955039166666,363.5201418749999,1.2999346250000001
CAD,120261.0052045417,1.3999865416666668,2.695787958333333,627.9276906666666,0.3406561666666667,617.1823047083335,0.0,3.8508607083333346,602.5003823333334,308.0787934583334,145.26565908333336,63.844143874999986,636.3242445833334,8042.091595375,3033.8943697083328,22.564870833333334,46.77689087499999,254.82371012499996,463.52722854166666,24.09013570833333,96.82594237500003,3896.781168791667,9.414358333333334,1304.2604040416668,1.9516025416666665,1742.5834296666665,3.9663071666666667,12.701814416666668,1175.0614999583338,160.209681375,255.799082375,151.99669670833333,136.91395191666663,2.6016893749999994,1.1087389583333334,426.11030358333323,326.2047599583333,371.03488687500004,169.72682870833333,8.957778875,2.081908916666667,22.23821141666667,232.44709295833337,5.833159125000001
CDF,16.028741458333336,0.0,0.0,0.5769520416666667,1.006653708333333,2.568562916666667,3.8508607083333346,0.0,62.1735705,0.0,0.0017092083333333338,0.045644916666666646,0.0012462500000000004,8.803021625,5.1466727500000005,0.028301499999999997,0.037334374999999996,0.6801119583333342,1.8783522083333328,0.0,0.0,3.750017416666667,24.070972374999997,0.05719124999999999,0.10420712499999998,0.021213333333333327,0.09968437499999999,0.0,2.5612069583333334,0.8367801666666663,0.06910224999999999,0.006949416666666666,1.2500000000000002e-07,0.0,0.051664,0.0,0.4741306249999999,0.03097554166666666,0.9089355416666666,333.5504831249999,11.215526375,2.341794249999999,331.11765337500003,66.86105237499999
CHF,6356.256292,5.358126458333333,12.639042000000003,373.38626875000006,4.229545666666665,411.37925795833337,602.5003823333334,62.1735705,0.0,59.22711220833334,125.50273529166667,511.9230883333333,60.27236550000001,38860.054524750005,3518.1476550833336,75.89414812500003,15.89419625,103.7884323333333,384.63769595833344,21.14277354166667,4.031117916666665,1708.8681761666662,14.921489583333333,410.3901659583333,14.28784479166666,245.81575362499996,3.4872257083333347,1.8388327916666667,216.51975916666663,48.152457999999996,279.85758841666666,51.49648458333332,449.30101875000014,13.115357916666667,12.442300999999999,644.0954490000001,486.4718666250001,396.2849807916667,546.0439187916668,44.82078308333332,21.714921000000004,23.697127708333333,398.732345375,190.2302594583333
CLP,2975.8731119583335,0.009615458333333333,0.042479916666666666,67.04171254166666,0.0043195,1196.2613109583333,308.0787934583334,0.0,59.22711220833334,0.0,159.14448366666664,4.370249333333334,0.3346226666666666,3101.7704152916676,252.65567108333337,1.219865125,41.21733175,64.58576087499998,271.1907419583333,2.4705440833333316,2.8647178749999997,1361.3039307916665,0.5927917916666666,889.7912668749999,0.39830733333333335,553.9656959166666,0.11421908333333336,3.608511,23.437817708333334,12.963690333333332,453.1173131666666,33.000196708333334,26.426670958333332,50.19485066666666,0.043428500000000016,126.96355887500002,25.613311583333335,87.26020904166667,68.57384795833333,0.1927785,0.008711958333333334,40.11385683333333,29.181564583333333,0.14105429166666666
