source_currency,USD,ALL,AMD,AUD,BIF,BRL,CAD,CDF,CHF,CLP,COP,CZK,DZD,EUR,GBP,GHS,GTQ,IDR,INR,ISK,JMD,JPY,KES,KRW,MUR,MXN,MZN,NIO,NOK,NZD,PEN,PHP,PLN,PYG,RSD,SEK,SGD,THB,TRY,TZS,UGX,UYU,ZAR,ZMW
USD,0.0,32.140325000000004,22.817476,9205.61909525,1.647043,16289.892891,141832.85565450002,98.18775675,19866.51526325,6437.95627625,7090.1272755,1789.82880975,468.04505625,150957.5533225,33720.9295525,392.64172675,3105.1058615,6503.6210625,19506.38542575,186.9823115,669.20478725,50541.41810349999,211.17355425000002,33111.980445500005,60.1584225,141301.8977735,53.33989975,920.0410752500001,1712.874733,1884.185337,3944.81048825,4557.290538249999,3380.353468,440.47591875000006,114.483409,4403.12630375,16267.102156,11188.291387500001,5182.105600499999,101.35486325,39.310578,521.43141475,2822.90771925,18.815804
ALL,32.140325000000004,0.0,0.030597250000000003,0.47126749999999995,0.0,12.311164,9.579431,0.01521375,16.012653999999998,0.052742,1.55878625,21.4297425,6.803164000000001,1177.6592572499999,6.5643199999999995,0.05774925,0.0022,2.091519,10.291585999999999,0.0030587500000000003,0.0006627499999999999,2.30737125,0.013924750000000001,5.0519695,0.04125000000000001,0.69656425,0.0,0.0,0.86362275,0.042773250000000006,0.20033075,0.049956,20.72575275,0.0,53.02673325,9.38741125,0.559228,2.2861037500000005,126.33347975000001,0.01632425,0.041713,0.044637750000000004,0.21974174999999999,0.00894125
AMD,22.817476,0.030597250000000003,0.0,0.253459,0.0,5.7535615,8.80359625,0.0,131.005098,0.28069174999999996,0.10129800000000001,13.489552750000001,0.0,242.08996574999998,7.040790250000001,0.00701025,0.0,0.4622315,9.845851249999999,0.025842,0.0060495,4.431581500000001,0.013600750000000002,3.427047,0.00439275,0.33192699999999997,0.0,0.0,0.237603,0.03683975,0.01659375,0.0548705,14.160453,0.0,2.92892175,2.8974175,0.43006724999999996,1.94356,0.31502525,0.03650275,0.0,0.00537875,0.12209675,0.00075725
AUD,9205.61909525,0.47126749999999995,0.253459,0.0,0.029107,252.712621,762.3020595,0.54516475,953.91166075,130.56541425,22.691771499999994,125.34279375,90.62766099999999,8706.74689125,3857.8825012499997,22.9428875,3.589692,1556.06057175,2645.254505,18.34278975,5.88243275,12200.020259,18.525765749999998,5818.54214725,18.788331,271.99816150000004,80.77299,0.0188505,71.51389475,3038.3461724999997,41.61097975,443.0191165,285.59579199999996,0.67279625,4.82112625,543.75930275,4298.35405275,3147.47572875,233.105575,8.078316500000001,1.0156495,2.8170975,374.13260275,2.1262875
BIF,1.647043,0.0,0.0,0.029107,0.0,0.011661250000000001,0.391895,0.36853625,1.5804785000000003,0.0,0.0,0.21343975,0.0,16.810487499999997,1.8481025,0.02293775,0.0,0.14446475,14.5625,0.0,0.0,3.44593775,14.41622125,0.31428425000000004,0.01138925,0.0965,0.0025395,0.0,0.010641,0.0,0.004766,0.04103875,0.17298125,0.0,0.0,0.0700125,0.0009804999999999998,0.52951875,0.7537845000000001,26.7680665,14.982338250000002,0.0,2.10053375,6.037399000000001
BRL,16289.892891,12.311164,5.7535615,252.712621,0.011661250000000001,0.0,1295.0757155000001,12.84758875,960.27381575,1733.796707,991.034577,88.65138049999999,513.2430810000001,14804.36014975,1262.0457025,38.471038,75.091818,694.640647,1560.5766227499998,64.00330825,45.52200175,2108.7566422500004,12.1264265,1929.6173627500002,6.18568225,1930.7666144999998,21.700854,17.8310045,417.51137024999997,26.917649499999996,711.5288262500001,217.2203215,303.81167875000006,1249.8119497500002,10.375106749999999,341.86377075,1251.83109875,851.2246592500001,708.3517185,4.3636485,1.762313,707.810734,332.94882375,0.8590690000000001
CAD,141832.85565450002,9.579431,8.80359625,762.3020595,0.391895,1295.0757155000001,0.0,4.4044170000000005,1381.1762735000002,403.76698949999997,265.63268800000003,124.111145,104.91830124999998,13685.416805,5446.95630075,88.2029345,83.4223105,545.9308912500001,1302.32721575,27.07057925,68.28387925,4214.912801750001,37.2506625,2063.532002,3.15435425,4194.35876725,14.77268475,13.280752749999998,589.3936735,202.2866765,731.0912282500001,266.71065799999997,435.9510395,4.02956375,12.32382675,374.62970025,571.48955925,529.6962847499999,511.806054,13.718390750000001,20.2017425,32.636097,163.22306175000003,4.02721125
CDF,98.18775675,0.01521375,0.0,0.54516475,0.36853625,12.84758875,4.4044170000000005,0.0,90.161586,0.040434,2.1273155,0.0,0.0053735,87.34226950000001,9.715546000000002,2.8274207500000004,3.2357249999999995,7.683371749999999,95.6264585,0.0,0.002594,19.170485749999997,32.231297,12.491359749999997,0.43669925000000004,0.5874999999999999,45.905443250000005,0.0,7.79573675,0.42875424999999995,0.0667485,0.0,0.10010625,0.042267,0.12643625,5.196487,216.59180450000002,15.253013000000003,15.09840225,318.55650875000003,64.80974725,0.0,873.2486427499999,460.98044025
CHF,19866.51526325,16.012653999999998,131.005098,953.91166075,1.5804785000000003,960.27381575,1381.1762735000002,90.161586,0.0,278.02910775,184.528792,1184.0259422499998,83.14727175,67163.81050325,10971.898607250001,621.52317875,7.597619,527.806238,2879.1140322500005,22.196729,3.256278,2964.3834827500004,27.415265750000003,995.6149430000003,13.54251725,560.47593475,10.29881375,1.8759185,244.07822099999998,74.106889,669.5260139999999,190.87978900000002,1284.61846175,8.942103,119.04276300000001,845.05063525,2250.5578535,2172.19930725,1253.25934525,142.80706675,13.729103,41.06071075,330.91223449999995,643.061838
CLP,6437.95627625,0.052742,0.28069174999999996,130.56541425,0.0,1733.796707,403.76698949999997,0.040434,278.02910775,0.0,375.76651274999995,23.106170249999998,9.2127965,3880.58492425,360.3645865,8.900318500000001,56.716106499999995,55.67375475,391.40843075,1.930158,3.4047595000000004,1872.1482855,7.590251,1229.52389,0.21029974999999998,637.33148525,2.095427,6.80785825,38.840818999999996,42.669405,693.2983297500001,49.530007749999996,53.69943075,263.96812800000004,1.4172512499999999,104.62793025,47.29020475,203.65828575,133.82496874999998,0.2744705,0.011301499999999999,42.047053,41.636693,0.03344075
COP,7090.1272755,1.55878625,0.10129800000000001,22.691771499999994,0.0,991.034577,265.63268800000003,2.1273155,184.528792,375.76651274999995,0.0,13.8514435,7.23373625,2231.09008125,240.08450925,0.4029765,106.81354975,36.27373849999999,363.82098849999994,0.21515125,7.0329932500000005,367.05882299999996,0.3752885,354.58475425,0.00437525,1099.8798705,0.697419,8.522552000000001,18.7346195,6.5456087499999995,414.36838775,6.0830025,49.445949,10.413736,0.12454399999999999,46.48019925,65.01242075,54.1076815,315.7638215,0.30248625,0.03340025,12.85113475,7.721108749999999,0.00037575
CZK,1789.82880975,21.4297425,13.489552750000001,125.34279375,0.21343975,88.65138049999999,124.111145,0.0,1184.0259422499998,23.106170249999998,13.8514435,0.0,15.51329925,53561.74859175,2640.94001475,5.708457000000001,2.7240225000000002,71.89389625,245.76588275,9.8836165,0.1475405,594.107564,5.863921000000001,673.1349905000002,3.5829560000000003,302.23504325,0.7648455,0.24239975,248.20590675,32.1718215,13.985313999999999,108.61298874999999,6631.0813152499995,1.7263115,319.85298925,1062.54287275,196.24648125,202.72623725,751.17789625,2.92451475,5.85923225,2.578488,224.8946055,1.0539735
DZD,468.04505625,6.803164000000001,0.0,90.62766099999999,0.0,513.2430810000001,104.91830124999998,0.0053735,83.14727175,9.2127965,7.23373625,15.51329925,0.0,7621.00912475,448.41459349999997,5.582289749999999,0.022900249999999997,312.5537195,127.63409274999998,0.000951,0.0,100.91479875000002,0.15566925,334.07602349999996,0.039091,40.325261499999996,0.0,0.0,11.376633499999999,65.52194025,1.706483,0.46524224999999997,116.79614425,0.0,41.46941825,78.382722,171.18384625,34.381614,859.5043290000001,0.68201375,0.00016575,65.85745299999999,14.861008,0.64792625
EUR,150957.5533225,1177.6592572499999,242.08996574999998,8706.74689125,16.810487499999997,14804.36014975,13685.416805,87.34226950000001,67163.81050325,3880.58492425,2231.09008125,53561.74859175,7621.00912475,0.0,111804.9781875,1229.1909130000001,478.39568425,5126.033338,17263.899697,1167.1502277499999,111.026792,28180.525717750003,622.87102575,19332.78276725,398.28255125,12445.393072000003,449.72668150000004,95.42655024999999,15844.58068975,1538.9429717500002,1976.6417195,3192.20675425,74497.48946075,234.2923485,4664.11439575,34738.0192745,12608.49065625,6950.1617645,29003.35909525,335.07208449999996,244.30389175,443.408002,8903.465321250002,93.11518674999999
GBP,33720.9295525,6.5643199999999995,7.040790250000001,3857.8825012499997,1.8481025,1262.0457025,5446.95630075,9.715546000000002,10971.898607250001,360.3645865,240.08450925,2640.94001475,448.41459349999997,111804.9781875,0.0,164.7123125,40.07177,546.938865,3018.33833375,219.73314549999998,29.21532025,5001.955093,193.968474,2311.4760674999998,65.34873875,1085.5756065,94.38881575,17.00195175,5384.25611675,485.61059824999995,151.38327475,293.03260925,5383.982546499999,30.316843,161.33852100000001,3399.089081,2723.2836240000006,1225.5244845,4370.70814125,34.01171,11.10449175,44.28974275,1676.99100975,20.938516
GHS,392.64172675,0.05774925,0.00701025,22.9428875,0.02293775,38.471038,88.2029345,2.8274207500000004,621.52317875,8.900318500000001,0.4029765,5.708457000000001,5.582289749999999,1229.1909130000001,164.7123125,0.0,6.69473975,43.769769249999996,423.87088174999997,0.060608,1.2177855,103.93622700000002,1.7571812500000001,57.05779175,0.61468325,8.64012425,0.12731525,0.0,9.67418025,9.07211375,3.75720975,0.9969042499999999,33.206309,0.19309700000000002,0.4232865,19.1195555,27.679984749999996,46.460460749999996,176.66668625,1.18878425,0.028291499999999997,0.24520775,594.04746275,0.11599425
GTQ,3105.1058615,0.0022,0.0,3.589692,0.0,75.091818,83.4223105,3.2357249999999995,7.597619,56.716106499999995,106.81354975,2.7240225000000002,0.022900249999999997,478.39568425,40.07177,6.69473975,0.0,16.304669750000002,74.42445000000001,0.0067875,8.4900755,97.4082415,0.48145675,68.56552500000001,0.0125635,624.8032499999999,0.00025,180.59631725,5.863606000000001,12.586956,31.551213750000002,1.62134475,6.5362,3.24027925,0.13689574999999998,8.425214,7.706613750000001,20.677862499999996,17.28677,0.742975,0.0203,3.3777507499999997,2.70318175,0.00088875
IDR,6503.6210625,2.091519,0.4622315,1556.06057175,0.14446475,694.640647,545.9308912500001,7.683371749999999,527.806238,55.67375475,36.27373849999999,71.89389625,312.5537195,5126.033338,546.938865,43.769769249999996,16.304669750000002,0.0,3737.07612525,0.27435475,4.78267925,6723.542380250001,68.8357075,3358.744865,19.55009575,257.81750750000003,26.6951605,3.86015575,72.21422375,284.644158,60.10476225,1660.4154502499998,164.10839325,7.6688884999999996,4.5621335,119.73418925000001,8491.620280000001,3720.8028057499996,332.116551,62.942167999999995,11.43339525,10.294723750000001,251.5698735,0.517419
INR,19506.38542575,10.291585999999999,9.845851249999999,2645.254505,14.5625,1560.5766227499998,1302.32721575,95.6264585,2879.1140322500005,391.40843075,363.82098849999994,245.76588275,127.63409274999998,17263.899697,3018.33833375,423.87088174999997,74.42445000000001,3737.07612525,0.0,3.9401675,14.007282,3384.48294875,506.86852825,4266.375812,119.713819,1503.1465,598.51568,17.10896625,176.08580375,186.7411045,620.0175785000001,483.80367925,504.764569,69.29597774999999,23.91986625,451.70516849999996,4194.8844687499995,2374.5303777500003,1371.80389625,595.7768177500001,166.59381349999998,31.16425775,1822.5047052500001,69.74633324999999
ISK,186.9823115,0.0030587500000000003,0.025842,18.34278975,0.0,64.00330825,27.07057925,0.0,22.196729,1.930158,0.21515125,9.8836165,0.000951,1167.1502277499999,219.73314549999998,0.060608,0.0067875,0.27435475,3.9401675,0.0,20.892013,24.255059,0.03274825,12.974026000000002,0.08839825,1.3487727500000002,0.0,0.020353,200.30948975,3.763309,0.631429,0.14110199999999998,55.82428325,0.0023039999999999996,0.61960225,96.26018725,0.274447,3.42835775,10.260067,0.024371,0.0,0.02970125,0.46320025,0.0
