source_currency,USD,ALL,AMD,AUD,BIF,BRL,CAD,CDF,CHF,CLP,COP,CZK,DZD,EUR,GBP,GHS,GTQ,IDR,INR,ISK,JMD,JPY,KES,KRW,MUR,MXN,MZN,NIO,NOK,NZD,PEN,PHP,PLN,PYG,RSD,SEK,SGD,THB,TRY,TZS,UGX,UYU,ZAR,ZMW
USD,0.0,36.76201475,24.672953999999997,8800.375249,1.668551,18688.260456750002,157773.2567685,68.44917875,15488.57756125,6968.841247750001,8189.725636249999,1841.24900775,1042.6699615,161641.5553365,34751.235162749996,374.93301925,3256.41135225,6623.6431875,22179.486144500002,235.21423525,835.87697975,56964.90370425,238.51118975,34470.74262425001,91.67391750000002,158895.07893775,68.34623675,926.211587,2402.3993375,1943.6079055,4565.287659,5020.7288422500005,3384.1637565,602.14287525,111.63263225,4272.396951,18492.16536975,11126.603028,5062.4995285,58.06311225,37.3582265,511.71992900000004,3074.4504810000003,48.893255
ALL,36.76201475,0.0,0.0036875000000000002,0.7717165,0.0,14.199815,9.68498725,0.011831,14.423919000000001,0.05205625,2.02454775,25.637138,1.0480885,1322.8358485,8.64717325,0.014169000000000001,0.0219,3.0198354999999997,10.553592,0.072328,0.00393175,3.079363,0.013979750000000003,4.13258025,0.022787500000000002,0.462857,0.0,0.0,1.53496275,0.0169325,0.1162635,0.061430250000000006,21.354805250000002,0.0,54.80119975000001,9.47009075,1.07913325,2.134628,125.36301175,0.0,0.005083,0.041156250000000005,1.3604505,0.00016125
AMD,24.672953999999997,0.0036875000000000002,0.0,0.17242025,0.0,8.091928750000001,15.460375749999999,0.0,121.45602500000001,0.177367,0.15764625,16.8346285,0.0,266.33334525,5.3706275,0.012894,0.0,0.677325,9.97363325,0.17890924999999996,0.006589,5.410187500000001,0.0100105,2.75436875,0.007913,0.562268,0.0,0.0,0.16151174999999998,0.07063349999999999,0.00103125,0.04674350000000001,14.47462525,0.0,3.20439425,4.28135425,0.42484975,1.6651345,0.70427375,0.028683,0.0,0.005346750000000001,0.05852625,0.0
AUD,8800.375249,0.7717165,0.17242025,0.0,0.06013275,299.350945,807.4669385,0.6945855000000001,957.41040375,124.70456449999999,28.6760195,131.40199825,115.88289625,9333.81403975,3681.7688385,16.779998499999998,4.39013325,1676.8407809999999,3320.8497915,65.960491,5.1387255,14055.837314,20.936304500000002,6359.49232625,21.80646625,309.28026575,107.47570075,0.29597525,100.55962050000001,3278.11317175,40.803031,596.0791079999999,267.8308355,1.23055325,3.75363575,555.7868464999999,4913.84656075,3490.4290327500003,244.48243125000002,10.005005500000001,0.9667705,5.320714,483.992309,2.7642355
BIF,1.668551,0.0,0.0,0.06013275,0.0,0.04169375,0.65959925,0.4292162500000001,3.21096075,0.0,0.0,0.17643199999999998,0.0,23.13842875,2.96821775,0.02934775,0.0,0.21838075,13.03,0.0,0.0,2.4173345,17.28702575,0.33738450000000003,0.0094945,0.18875,0.39012100000000005,0.0,0.027609,0.0115555,0.004766,0.02278425,0.067691,0.0,0.0,0.047931749999999995,0.00393125,0.34303125,0.78797125,15.08770275,13.140796250000001,0.0,1.24873775,5.705978249999999
BRL,18688.260456750002,14.199815,8.091928750000001,299.350945,0.04169375,0.0,1291.460918,11.367714250000002,910.9426815,2178.8383265,1156.687895,113.40726175,625.814905,16642.9505405,1339.19236075,38.63232,71.1562345,675.724662,1793.9123517500002,24.6821015,21.883814,2141.05396975,12.46680775,2075.2180049999997,7.128172,2266.5283885,23.853963,16.94003875,348.535814,42.73820824999999,969.79619475,195.47747325,318.35593325,1335.1119895000002,11.35686975,371.311218,1009.32744175,793.6049350000001,644.1596217499999,4.15397425,1.77510425,907.8854452500001,401.00438275,1.39102225
CAD,157773.2567685,9.68498725,15.460375749999999,807.4669385,0.65959925,1291.460918,0.0,5.760277,1287.887272,426.79106350000006,304.99613275,146.03379625,126.98620449999999,14132.90472675,5019.5683625,114.77695275,76.104569,607.79364275,1557.0894150000001,75.34099825,63.44181224999999,4606.627019,37.8259245,2495.3784915,3.8356355,5031.23192925,14.90709,18.160657,667.4985425,225.78233775,653.4268539999999,324.05865225,518.688275,6.252153,10.64258925,402.06643375,505.21652,571.5927715,557.945982,30.058917750000003,20.171996500000002,27.05321125,166.44242574999998,3.49056475
CDF,68.44917875,0.011831,0.0,0.6945855000000001,0.4292162500000001,11.367714250000002,5.760277,0.0,44.3406395,0.07575024999999999,1.6044995,0.0,0.0,95.679203,16.49482925,2.79862775,3.333125,6.97057375,87.68095325,0.0041215,0.00320675,16.5903335,33.5062405,9.622226999999999,1.10612,0.7496589999999999,33.719671,0.0,3.1207812500000003,1.3648069999999999,0.06354075,0.0,0.07147400000000001,0.052617000000000004,0.22827375,0.167826,132.9123845,11.09529925,12.538416,302.54939375,60.496868250000006,0.002684,1284.68745775,436.85167349999995
CHF,15488.57756125,14.423919000000001,121.45602500000001,957.41040375,3.21096075,910.9426815,1287.887272,44.3406395,0.0,214.79789125,195.92256775,1210.73811675,97.68267375,67707.2810585,11074.61549675,551.553299,8.397259,332.961806,4865.192974,23.75076525,2.86852025,2969.16879125,28.934035750000003,1059.62881375,18.20931825,533.62500125,9.314078,1.0602975,266.05248825,81.96388775,584.3961684999999,183.14419725,1267.74921075,11.506035,119.33913725,846.7180137500001,2311.0437575,1942.7696955000001,905.5458972499998,102.26329425,13.30458875,43.54193925,394.563309,779.35874075
CLP,6968.841247750001,0.05205625,0.177367,124.70456449999999,0.0,2178.8383265,426.79106350000006,0.07575024999999999,214.79789125,0.0,452.33952325,24.87603325,75.61608799999999,4175.338424,412.36878075,4.86994675,56.882015749999994,68.93408325,530.671069,2.44053,4.13871225,2145.6972095,12.2997175,1529.2480102499999,0.15397424999999998,757.75355825,1.35231725,7.214337,38.836971750000004,44.6856865,765.1899874999999,51.4356485,70.6073495,288.832698,0.95037975,130.69591675,39.393480249999996,236.004512,137.82821275,0.090378,0.021342,47.531015,51.34610225,0.05777475
