source_currency,USD,ALL,AMD,AUD,BIF,BRL,CAD,CDF,CHF,CLP,COP,CZK,DZD,EUR,GBP,GHS,GTQ,IDR,INR,ISK,JMD,JPY,KES,KRW,MUR,MXN,MZN,NIO,NOK,NZD,PEN,PHP,PLN,PYG,RSD,SEK,SGD,THB,TRY,TZS,UGX,UYU,ZAR,ZMW
USD,0.0,10.29900825,46.586087,7336.173322500001,1.81831825,13033.98297325,149181.730337,32.8512595,9508.70455075,4890.61700125,5818.356019,967.6435242499999,5261.867753,118906.362086,28180.683771750002,139.9893975,2241.7395484999997,4299.175516,10025.87877175,229.65366749999998,830.25004225,55401.196748250004,162.12428125,21604.154069250002,50.36890724999999,92850.98155950001,32.628718750000004,473.175095,2975.14439525,1464.2014255000001,3221.36834425,4197.882768,1534.0312617499999,359.70577475000005,52.0794985,4414.435648750001,14626.74532875,7287.41731325,2901.7121169999996,56.59570950000001,30.65340175,285.99982750000004,3640.24133625,25.90395
ALL,10.29900825,0.0,0.03875325,0.5557394999999999,0.0,11.719831500000002,3.68742475,0.0,8.057304,0.045247,0.0486525,6.21619125,0.48304374999999994,858.0949825,8.63858175,7.65e-05,0.02422425,0.27810850000000004,3.23401175,1.65e-05,0.006258,0.510516,0.011500499999999999,1.752238,0.0,0.11182125000000001,0.0,0.0,0.57572025,0.33979625,0.01873375,0.0,4.903948,0.50834925,22.26027275,6.70516725,0.0015015,0.58358375,83.7190765,9.900000000000001e-05,0.01608,0.0791785,0.45378425,0.0033480000000000003
AMD,46.586087,0.03875325,0.0,1.78470825,0.0,2.3553135,3.42943725,0.0,18.90747725,0.2374775,0.062072249999999995,5.876108500000001,0.0,313.90744374999997,7.826232000000001,0.0,0.0,0.2674455,5.61320825,0.0,0.000568,1.88621175,0.0,3.927896,0.16712825,0.064355,0.0,0.0,0.038629,1.6436804999999999,0.0,0.05822775,4.837502000000001,0.0339295,0.5504859999999999,5.624094749999999,0.001325,1.203061,0.6789319999999999,0.00253725,0.00635,0.00159,0.5761817499999999,0.014273249999999998
AUD,7336.173322500001,0.5557394999999999,1.78470825,0.0,0.0028585,376.6135665,806.64029225,1.56837575,714.752592,143.82758875,10.899324499999999,92.41215324999999,33.6978225,8469.84526075,3388.55981575,28.541808250000003,9.5041225,1757.10810025,2363.259478,2.3610984999999998,7.047842,10831.65069675,14.34248525,4080.18124425,20.273581,275.58788400000003,71.98667449999999,0.56015075,96.1309205,3661.93847375,32.13883075,396.53663275,63.7443705,0.32835675,1.6991415,596.86344825,4114.56368225,2540.2716765,208.372255,11.32858925,1.7636239999999999,4.904927000000001,887.21310275,3.6660095000000004
BIF,1.81831825,0.0,0.0,0.0028585,0.0,0.014664,0.5813115,1.0693815,4.47593425,0.025917,0.001917,0.04476625,0.0,24.039584499999997,2.2041804999999997,0.0003375,0.0,0.05636875,1.7756612500000002,0.0,0.0,0.8505965,10.2941545,0.119047,0.07023625,0.03725,0.0,0.0,0.007719999999999999,0.0019085,0.0036187500000000004,0.12432499999999999,0.018772999999999998,0.0,0.0,0.034285249999999996,0.170214,0.208955,0.23306,15.2086625,11.15020525,0.0,1.74862175,0.33972325
BRL,13033.98297325,11.719831500000002,2.3553135,376.6135665,0.014664,0.0,956.2930237500001,2.2133105,685.5068165,1937.8848797500002,690.470577,79.241558,663.2114760000001,15649.295545750001,1356.80484125,79.1425825,69.11587075,413.80676575,853.75133975,1.473242,67.78818525,2210.604385,14.46438225,1516.67428075,0.28888699999999995,1628.64427475,1.8063159999999998,15.028787999999999,308.94876325,28.095845999999998,681.9407504999999,124.19258975,157.03040825,992.48931625,2.5047859999999997,462.31331950000003,656.21198325,531.81338375,240.28756600000003,0.84337025,0.510648,538.374043,567.0601775,0.6512987499999999
CAD,149181.730337,3.68742475,3.42943725,806.64029225,0.5813115,956.2930237500001,0.0,7.876428,952.4846235,509.9041945,225.32389700000002,102.6797,1443.65032225,11405.030155999999,4539.7021349999995,43.0745115,58.135961249999994,427.94627075,796.4512199999999,26.772244000000004,121.84965100000001,4914.212999750001,14.26866425,1651.933625,2.17053575,2838.034699,3.4403225,24.23324925,1853.60954625,212.0286175,561.67538425,185.67186625,209.01493025000002,3.43037825,4.74388375,555.0219159999999,763.862633,498.68660450000004,272.34571425,12.765285,3.903278,33.244378250000004,417.34798625,11.911700749999998
CDF,32.8512595,0.0,0.0,1.56837575,1.0693815,2.2133105,7.876428,0.0,62.94046200000001,0.0,0.00426675,0.04564525,0.03559825,9.37112625,6.30235775,0.10372875000000001,0.0277015,0.0652965,1.7676285000000003,0.0,0.0,6.45940975,34.21306975,0.00591925,0.1111,0.02121,0.0417385,0.0,6.02130575,1.1446445,0.07978049999999999,0.0,0.0,0.0,0.23248800000000003,0.0,0.06618975,0.05384825,1.4116325,350.989726,27.30832875,2.2945605,456.04939674999997,98.95403800000001
CHF,9508.70455075,8.057304,18.90747725,714.752592,4.47593425,685.5068165,952.4846235,62.94046200000001,0.0,92.621655,283.685268,889.6645404999999,90.0583565,53459.339015749996,4652.01477475,53.477781,14.031570499999999,172.996035,667.270419,25.633846499999997,6.0790175,2349.3846304999997,25.42643275,519.092072,20.732761250000003,353.06603000000007,3.139766,3.566898750000001,527.2629407500001,64.91474875,693.3141775,72.739768,761.8724974999999,5.064426,69.13688225000001,821.4325044999999,669.7643820000001,627.81675325,1102.78036625,126.0668235,27.988427,46.873670249999996,548.2817924999999,522.15152875
CLP,4890.61700125,0.045247,0.2374775,143.82758875,0.025917,1937.8848797500002,509.9041945,0.0,92.621655,0.0,276.41146249999997,7.96441275,0.54969275,5187.313571000001,270.96203475,2.38110525,82.88939325,90.578441,715.39157725,1.956455,3.307242,2417.391568,1.0643497499999999,1845.42437075,0.6426835,929.2510669999999,0.237277,8.186716,49.16147825,18.423737250000002,812.700202,94.77674149999999,68.4980415,121.7885575,0.36272925,200.94082375,73.55368200000001,120.33838825,101.4367945,0.34950575000000006,0.008704749999999999,55.6557545,44.31769725,0.18361175000000002
