source_currency,USD,ALL,AMD,AUD,BIF,BRL,CAD,CDF,CHF,CLP,COP,CZK,DZD,EUR,GBP,GHS,GTQ,IDR,INR,ISK,JMD,JPY,KES,KRW,MUR,MXN,MZN,NIO,NOK,NZD,PEN,PHP,PLN,PYG,RSD,SEK,SGD,THB,TRY,TZS,UGX,UYU,ZAR,ZMW
USD,0.0,37.635630750000004,29.44739475,9493.920881,1.334916,16184.79076675,155160.410828,35.8096225,20890.54674125,6858.39933675,6830.13534375,2025.1292475,431.73900275000005,159425.071354,31541.138894,409.51470475,3378.91459475,7653.931289,23581.30564175,213.4166745,605.40037975,51395.010339,226.20916225000002,38186.2754605,49.695397250000006,157669.57239525,56.066894500000004,1072.4876195,1753.4713605000002,1862.207806,4445.869720250001,4894.84849125,3462.39664525,488.90819375,150.3495735,5000.523192,18094.4778685,12422.440368,5724.635097,76.480807,42.32576275,454.5607545,3842.749358,27.95229475
ALL,37.635630750000004,0.0,0.0033225,0.723678,0.0,16.114603250000002,13.218159,0.02080025,18.047066,0.1380665,0.8673755000000001,30.61441475,13.411798749999999,1385.83108725,6.334715999999999,0.09876575,0.0,1.59944875,15.22387975,0.00308975,0.00334925,3.8735837500000003,0.08029875,8.081347,0.048015249999999995,0.5174605,0.0,0.00053075,2.5124762499999997,0.04698425,0.23119725000000002,0.017404000000000003,25.443377249999998,0.0903645,74.7531835,9.160781,0.8535445,1.8269755000000003,170.77645775,0.3607745,0.055706,0.025510249999999998,0.50661925,0.0
AMD,29.44739475,0.0033225,0.0,0.20015974999999997,0.0,4.76349525,3.2284885,7.5e-06,103.7021335,0.16570000000000001,0.13224924999999998,14.607888249999998,0.0,243.5156845,6.350481499999999,0.00017475,0.0232,0.5163235,48.842161499999996,0.1258665,0.00025425000000000003,1.9772647500000002,0.017528000000000002,6.9301319999999995,0.0,0.25244924999999996,0.0,0.0,0.20240249999999999,0.02233475,0.0,0.0244825,14.854247,0.01425075,0.73278275,2.264055,0.5451712500000001,1.93238925,0.8529562500000001,0.00029475,2.7249999999999998e-05,0.0038190000000000003,0.2711475,0.00124375
AUD,9493.920881,0.723678,0.20015974999999997,0.0,1.8152445,323.44932374999996,805.77426725,1.43988625,1112.1877929999998,157.35325699999999,57.2640485,168.73989175,0.9276754999999999,10337.359366,3792.7608827499994,98.10939975,5.60141725,2088.3124545,3778.1962059999996,9.1932485,3.29480725,11927.540663999998,58.83184225,6941.25788275,13.70758325,340.6482115,88.27232175,2.61412075,92.84452875000001,3243.0577105,51.5780735,667.3850542499999,350.70357825,0.50919125,7.29767,470.1101915,5382.0453975,3692.03746175,344.1135385,18.912004500000002,8.95458475,4.9064815,494.58317275,3.2475400000000003
BIF,1.334916,0.0,0.0,1.8152445,0.0,0.029025250000000002,0.3722525,0.28973699999999997,2.35203425,0.0,0.00923325,0.38147800000000004,0.0,21.7657545,1.00305625,0.003964499999999999,0.0,0.0954315,16.86017425,0.0,0.0,2.9422854999999997,16.886057,0.2897575,0.03715,0.11624999999999999,0.08027575,0.0,0.004505750000000001,0.0,0.0,0.01074575,0.062269500000000005,0.0,0.0,0.10608875,0.01483025,0.36132824999999996,0.636551,48.92618575,16.9141825,0.0,1.94677225,7.24203975
BRL,16184.79076675,16.114603250000002,4.76349525,323.44932374999996,0.029025250000000002,0.0,1512.92216825,29.265427999999996,999.2831107500001,2211.8921444999996,1083.850597,99.764378,563.8317777499999,15606.691820499998,1391.3389867499998,68.15512225,83.98973775,863.525406,2199.42211075,83.41820824999999,41.56934925,2031.6282984999998,13.49348375,2371.93132075,13.16935075,2025.127936,9.606588,18.298664000000002,390.86493975,37.314392999999995,774.673457,328.73143174999996,372.18862550000006,1512.0685202500001,13.8903105,460.3342165,1364.1564335,1016.68655975,1017.5984242500001,6.94950225,2.07962475,815.95133175,365.264611,1.14152275
CAD,155160.410828,13.218159,3.2284885,805.77426725,0.3722525,1512.92216825,0.0,4.2693769999999995,1554.61665,523.25468075,283.30844924999997,123.72753925,294.65082700000005,14547.686643000001,5873.27239575,195.5671365,78.77246675,630.8638745,1364.3811220000002,36.42486325,49.99680275,4660.597444499999,20.527829,2614.3845087500004,2.66774825,4643.020194000001,23.013475000000003,18.0249165,876.31546225,186.275639,882.8669114999999,316.18826149999995,431.03380300000003,4.3216215,16.727926500000002,379.1674695,375.76071525,589.83397425,497.20244225,17.28220675,7.021440500000001,30.120313,182.5823605,3.42511825
CDF,35.8096225,0.02080025,7.5e-06,1.43988625,0.28973699999999997,29.265427999999996,4.2693769999999995,0.0,81.14235525000001,0.163669,0.5673275000000001,0.012926250000000002,0.0403235,38.8341635,14.66298475,0.12260000000000001,1.9768749999999997,8.484294499999999,145.821868,0.0,0.0,15.82542175,55.31772075000001,14.043322,0.25245975000000004,0.68725,166.48669774999996,0.0012,8.547293999999999,0.4391755,0.0005549999999999999,0.0003055,0.028427499999999998,0.03506425,0.00680425,0.16910175,460.045929,21.07679075,14.71524575,358.09848625,78.5635175,0.12573075,783.77201575,514.0139885
CHF,20890.54674125,18.047066,103.7021335,1112.1877929999998,2.35203425,999.2831107500001,1554.61665,81.14235525000001,0.0,299.371001,171.82754225,1277.833655,49.2451365,74524.97743925001,6926.3743187499995,690.1207105,14.419096499999998,601.7691472500001,5763.75037425,48.9008535,34.0958675,3250.81299225,30.684964750000002,952.9266357500001,19.1718635,703.2369649999999,7.23203475,6.736889249999999,286.42676125,314.8304255,248.92630425,219.2731615,1572.7869675,10.978397999999999,139.22671100000002,1345.5273565000002,2436.1479815000002,1966.09846,1662.70076875,212.94815925,11.443897999999999,38.64246275000001,392.42288874999997,1067.9144480000002
CLP,6858.39933675,0.1380665,0.16570000000000001,157.35325699999999,0.0,2211.8921444999996,523.25468075,0.163669,299.371001,0.0,344.84594599999997,26.30692675,0.49798100000000006,3934.302938,323.05374574999996,6.0942922500000005,52.1707745,80.81887225,501.2863815,2.56230725,3.60752075,1967.3332475,2.2670505000000003,1400.49164,0.2513245,712.68825075,0.7689875,6.907025750000001,53.513423499999995,41.260963000000004,712.78979375,81.710557,72.61595025,349.968633,2.4918287500000003,134.81137074999998,37.975638000000004,218.5960415,183.111787,0.14946975,0.08435000000000001,48.780161,80.5810015,0.705325
COP,6830.13534375,0.8673755000000001,0.13224924999999998,57.2640485,0.00923325,1083.850597,283.30844924999997,0.5673275000000001,171.82754225,344.84594599999997,0.0,11.204542,1.8452505000000001,2355.640538,232.54482099999996,1.2134360000000002,90.76696974999999,53.22184025000001,567.68909725,0.391103,7.2122424999999994,334.57911924999996,1.22637725,322.37247525,0.0,966.4500472499999,0.47617224999999996,10.3864685,25.740632249999997,7.921789,425.27682475000006,5.644832749999999,56.37831,13.110005999999998,0.09522925,39.9946615,26.695648249999998,64.84551575,268.57630925,0.24386700000000003,0.5677730000000001,18.09934375,11.498686,0.00023
CZK,2025.1292475,30.61441475,14.607888249999998,168.73989175,0.38147800000000004,99.764378,123.72753925,0.012926250000000002,1277.833655,26.30692675,11.204542,0.0,21.194961499999998,64025.84055,2875.3276419999997,15.18752,3.475533,64.62022074999999,314.71677900000003,13.1264055,0.08902950000000001,761.54422175,5.58229875,893.783907,3.25756725,298.69341099999997,3.5941780000000003,0.31396824999999995,305.21711200000004,30.552164,12.891496,94.3500075,8341.71753025,2.43235575,431.62276899999995,1302.6835385,232.05952825000003,214.6282005,984.6487649999999,3.9961517499999997,5.76328425,3.9430094999999996,300.66785325,0.536013
